,Position,Driver,Car,Time / Gap,Laps
2,1,Felipe Massa,Ferrari,1:17.553,14
4,2,Robert Kubica,Sauber BMW,+0.256s,12
23,3,Heikki Kovalainen,McLaren Mercedes,+0.580s,10
3,4,Nick Heidfeld,Sauber BMW,+0.629s,13
1,5,Kimi Räikkönen,Ferrari,+0.739s,12
22,6,Lewis Hamilton,McLaren Mercedes,+0.750s,8
10,7,Mark Webber,Red Bull Renault,+1.159s,11
9,8,David Coulthard,Red Bull Renault,+1.256s,12
8,9,Kazuki Nakajima,Williams Toyota,+1.418s,24
5,10,Fernando Alonso,Renault,+1.452s,13
7,11,Nico Rosberg,Williams Toyota,+1.540s,20
15,12,Sebastian Vettel,STR Ferrari,+1.675s,21
12,13,Timo Glock,Toyota,+1.793s,28
11,14,Jarno Trulli,Toyota,+2.015s,31
21,15,Giancarlo Fisichella,Force India Ferrari,+2.262s,16
20,16,Adrian Sutil,Force India Ferrari,+2.335s,15
6,17,Nelson Piquet,Renault,+2.538s,23
17,18,Rubens Barrichello,Honda,+2.620s,17
14,19,Sebastien Bourdais,STR Ferrari,+2.988s,16
16,20,Jenson Button,Honda,+3.989s,17
