,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:26.722,15
7,2,Kimi Räikkönen,Ferrari,+0.093s,14
77,3,Valtteri Bottas,Mercedes,+0.642s,17
5,4,Sebastian Vettel,Ferrari,+1.129s,8
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+1.290s,22
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.296s,15
16,7,Charles Leclerc,Sauber Ferrari,+1.424s,18
20,8,Kevin Magnussen,Haas Ferrari,+1.696s,16
8,9,Romain Grosjean,Haas Ferrari,+1.832s,18
9,10,Marcus Ericsson,Sauber Ferrari,+2.092s,17
31,11,Esteban Ocon,Force India Mercedes,+2.195s,14
11,12,Sergio Perez,Force India Mercedes,+2.344s,15
14,13,Fernando Alonso,McLaren Renault,+2.348s,17
27,14,Nico Hulkenberg,Renault,+2.372s,12
55,15,Carlos Sainz,Renault,+2.411s,15
18,16,Lance Stroll,Williams Mercedes,+3.107s,13
35,17,Sergey Sirotkin,Williams Mercedes,+3.262s,17
2,18,Stoffel Vandoorne,McLaren Renault,+3.282s,17
10,19,Pierre Gasly,Scuderia Toro Rosso Honda,+3.328s,4
28,20,Brendon Hartley,Scuderia Toro Rosso Honda,,3
