,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:27.552,36
44,2,Lewis Hamilton,Mercedes,+0.187s,32
77,3,Valtteri Bottas,Mercedes,+0.357s,30
7,4,Kimi Räikkönen,Ferrari,+0.493s,34
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.856s,31
14,6,Fernando Alonso,McLaren Renault,+1.754s,31
27,7,Nico Hulkenberg,Renault,+1.802s,35
31,8,Esteban Ocon,Force India Mercedes,+1.915s,33
11,9,Sergio Perez,Force India Mercedes,+1.970s,32
16,10,Charles Leclerc,Sauber Ferrari,+2.005s,30
55,11,Carlos Sainz,Renault,+2.011s,36
20,12,Kevin Magnussen,Haas Ferrari,+2.065s,33
10,13,Pierre Gasly,Scuderia Toro Rosso Honda,+2.279s,16
9,14,Marcus Ericsson,Sauber Ferrari,+2.494s,32
18,15,Lance Stroll,Williams Mercedes,+2.517s,34
35,16,Sergey Sirotkin,Williams Mercedes,+2.551s,36
2,17,Stoffel Vandoorne,McLaren Renault,+2.569s,31
28,18,Brendon Hartley,Scuderia Toro Rosso Honda,+2.852s,36
33,19,Max Verstappen,Red Bull Racing TAG Heuer,,2
