,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:27.487,24
77,2,Valtteri Bottas,Mercedes,+0.367s,27
5,3,Sebastian Vettel,Ferrari,+0.511s,22
3,4,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.657s,30
7,5,Kimi Räikkönen,Ferrari,+0.731s,24
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+0.838s,24
8,7,Romain Grosjean,Haas Ferrari,+1.865s,12
11,8,Sergio Perez,Force India Mercedes,+2.325s,23
31,9,Esteban Ocon,Force India Mercedes,+2.328s,24
18,10,Lance Stroll,Williams Mercedes,+2.391s,25
9,11,Marcus Ericsson,Sauber Ferrari,+2.455s,25
10,12,Pierre Gasly,Scuderia Toro Rosso Honda,+2.517s,31
16,13,Charles Leclerc,Sauber Ferrari,+2.540s,27
20,14,Kevin Magnussen,Haas Ferrari,+2.578s,20
14,15,Fernando Alonso,McLaren Renault,+2.835s,19
55,16,Carlos Sainz,Renault,+2.871s,22
2,17,Stoffel Vandoorne,McLaren Renault,+2.929s,25
27,18,Nico Hulkenberg,Renault,+3.214s,18
28,19,Brendon Hartley,Scuderia Toro Rosso Honda,+3.262s,31
35,20,Sergey Sirotkin,Williams Mercedes,+3.530s,22
