,Position,Driver,Car,Laps,Time,Points
2,1,Lewis Hamilton,McLaren Mercedes,70,1:33:53.456,25
1,2,Jenson Button,McLaren Mercedes,70,+2.254s,18
8,3,Fernando Alonso,Ferrari,70,+9.214s,15
5,4,Sebastian Vettel,RBR Renault,70,+37.817s,12
6,5,Mark Webber,RBR Renault,70,+39.291s,10
4,6,Nico Rosberg,Mercedes,70,+56.084s,8
11,7,Robert Kubica,Renault,70,+57.300s,6
16,8,Sebastien Buemi,STR Ferrari,69,+1 lap,4
15,9,Vitantonio Liuzzi,Force India Mercedes,69,+1 lap,2
14,10,Adrian Sutil,Force India Mercedes,69,+1 lap,1
3,11,Michael Schumacher,Mercedes,69,+1 lap,0
17,12,Jaime Alguersuari,STR Ferrari,69,+1 lap,0
10,13,Nico Hulkenberg,Williams Cosworth,69,+1 lap,0
9,14,Rubens Barrichello,Williams Cosworth,69,+1 lap,0
7,15,Felipe Massa,Ferrari,69,+1 lap,0
19,16,Heikki Kovalainen,Lotus Cosworth,68,+2 laps,0
12,17,Vitaly Petrov,Renault,68,+2 laps,0
20,18,Karun Chandhok,HRT Cosworth,66,+4 laps,0
25,19,Lucas di Grassi,Virgin Cosworth,65,+5 laps,0
24,NC,Timo Glock,Virgin Cosworth,50,DNF,0
18,NC,Jarno Trulli,Lotus Cosworth,42,DNF,0
22,NC,Pedro de la Rosa,Sauber Ferrari,30,DNF,0
21,NC,Bruno Senna,HRT Cosworth,13,DNF,0
23,NC,Kamui Kobayashi,Sauber Ferrari,1,DNF,0
