,Position,Driver,Car,Time / Gap,Laps
1,1,Jenson Button,McLaren Mercedes,1:18.127,23
3,2,Michael Schumacher,Mercedes,+0.158s,19
2,3,Lewis Hamilton,McLaren Mercedes,+0.225s,19
4,4,Nico Rosberg,Mercedes,+0.229s,23
5,5,Sebastian Vettel,RBR Renault,+0.422s,27
11,6,Robert Kubica,Renault,+0.535s,19
8,7,Fernando Alonso,Ferrari,+0.599s,21
15,8,Vitantonio Liuzzi,Force India Mercedes,+0.970s,25
10,9,Nico Hulkenberg,Williams Cosworth,+1.155s,31
9,10,Rubens Barrichello,Williams Cosworth,+1.186s,19
14,11,Adrian Sutil,Force India Mercedes,+1.246s,12
7,12,Felipe Massa,Ferrari,+1.384s,21
12,13,Vitaly Petrov,Renault,+1.422s,24
6,14,Mark Webber,RBR Renault,+1.482s,26
23,15,Kamui Kobayashi,Sauber Ferrari,+2.059s,33
16,16,Sebastien Buemi,STR Ferrari,+2.193s,27
22,17,Pedro de la Rosa,Sauber Ferrari,+2.457s,21
17,18,Jaime Alguersuari,STR Ferrari,+2.696s,28
19,19,Heikki Kovalainen,Lotus Cosworth,+3.742s,24
20,20,Karun Chandhok,HRT Cosworth,+3.850s,27
18,21,Jarno Trulli,Lotus Cosworth,+4.416s,12
21,22,Bruno Senna,HRT Cosworth,+4.574s,28
24,23,Timo Glock,Virgin Cosworth,+4.586s,20
25,24,Lucas di Grassi,Virgin Cosworth,,4
