,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:16.058,15
6,2,Mark Webber,RBR Renault,+0.282s,16
8,3,Fernando Alonso,Ferrari,+0.437s,19
3,4,Michael Schumacher,Mercedes,+0.478s,15
5,5,Sebastian Vettel,RBR Renault,+0.524s,16
11,6,Robert Kubica,Renault,+0.595s,18
14,7,Adrian Sutil,Force India Mercedes,+0.615s,15
1,8,Jenson Button,McLaren Mercedes,+0.641s,16
15,9,Vitantonio Liuzzi,Force India Mercedes,+0.756s,15
12,10,Vitaly Petrov,Renault,+0.924s,18
10,11,Nico Hulkenberg,Williams Cosworth,+1.063s,16
7,12,Felipe Massa,Ferrari,+1.173s,16
17,13,Jaime Alguersuari,STR Ferrari,+1.273s,22
23,14,Kamui Kobayashi,Sauber Ferrari,+1.490s,20
22,15,Pedro de la Rosa,Sauber Ferrari,+1.551s,16
16,16,Sebastien Buemi,STR Ferrari,+1.575s,21
9,17,Rubens Barrichello,Williams Cosworth,+1.731s,18
4,18,Nico Rosberg,Mercedes,+1.921s,4
18,19,Jarno Trulli,Lotus Cosworth,+2.955s,15
19,20,Heikki Kovalainen,Lotus Cosworth,+3.389s,16
24,21,Timo Glock,Virgin Cosworth,+3.478s,22
25,22,Lucas di Grassi,Virgin Cosworth,+3.786s,20
21,23,Bruno Senna,HRT Cosworth,+4.267s,18
20,24,Karun Chandhok,HRT Cosworth,,1
