,Position,Driver,Car,Time / Gap,Laps
7,1,Kimi Räikkönen,Lotus Renault,1:34.154,31
2,2,Mark Webber,Red Bull Racing Renault,+0.030s,26
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.128s,29
3,4,Fernando Alonso,Ferrari,+0.156s,29
14,5,Paul di Resta,Force India Mercedes,+0.389s,35
4,6,Felipe Massa,Ferrari,+0.398s,34
8,7,Romain Grosjean,Lotus Renault,+0.477s,33
9,8,Nico Rosberg,Mercedes,+0.512s,37
15,9,Adrian Sutil,Force India Mercedes,+0.778s,33
10,10,Lewis Hamilton,Mercedes,+0.822s,29
5,11,Jenson Button,McLaren Mercedes,+1.202s,32
18,12,Jean-Eric Vergne,STR Ferrari,+1.352s,36
6,13,Sergio Perez,McLaren Mercedes,+1.435s,37
19,14,Daniel Ricciardo,STR Ferrari,+1.607s,33
11,15,Nico Hulkenberg,Sauber Ferrari,+1.979s,36
16,16,Pastor Maldonado,Williams Renault,+2.125s,33
17,17,Valtteri Bottas,Williams Renault,+2.425s,28
12,18,Esteban Gutierrez ,Sauber Ferrari,+2.462s,34
20,19,Charles Pic,Caterham Renault,+2.907s,33
23,20,Max Chilton,Marussia Cosworth,+3.159s,33
22,21,Jules Bianchi,Marussia Cosworth,+3.209s,29
21,22,Giedo van der Garde,Caterham Renault,+3.816s,34
