,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Benetton Ford,1:22.084,22
0,2,Damon Hill,Williams Renault,+0.348s,20
7,3,Mika Hakkinen,McLaren Peugeot,+0.688s,22
2,4,David Coulthard,Williams Renault,+0.845s,22
8,5,Martin Brundle,McLaren Peugeot,+1.762s,23
14,6,Rubens Barrichello,Jordan Hart,+2.446s,20
3,7,Ukyo Katayama,Tyrrell Yamaha,+2.591s,23
30,8,Heinz-Harald Frentzen,Sauber Mercedes,+2.749s,21
23,9,Pierluigi Martini,Minardi Ford,+2.900s,22
4,10,Mark Blundell,Tyrrell Yamaha,+3.039s,22
20,11,Erik Comas,Larrousse Ford,+3.065s,23
6,12,Jyrki Jarvilehto,Benetton Ford,+3.069s,15
26,13,Olivier Panis,Ligier Renault,+3.109s,20
15,14,Eddie Irvine,Jordan Hart,+3.122s,22
24,15,Michele Alboreto,Minardi Ford,+3.268s,19
27,16,Jean Alesi,Ferrari,+3.374s,13
25,17,Eric Bernard,Ligier Renault,+3.452s,19
10,18,Gianni Morbidelli,Footwork Ford,+3.561s,16
9,19,Christian Fittipaldi,Footwork Ford,+4.179s,10
19,20,Olivier Beretta,Larrousse Ford,+4.249s,17
28,21,Gerhard Berger,Ferrari,+4.343s,14
31,22,David Brabham,Simtek Ford,+5.156s,20
12,23,Johnny Herbert,Lotus Mugen Honda,+5.970s,16
11,24,Alessandro Zanardi,Lotus Mugen Honda,+6.469s,17
32,25,Andrea Montermini,Simtek Ford,+6.803s,17
34,26,Bertrand Gachot,Pacific Ilmor,+8.015s,20
33,27,Paul Belmondo,Pacific Ilmor,+9.133s,18
