,Position,Driver,Car,Laps,Time,Points
1,1,Ayrton Senna,McLaren Honda,44,1:27:17.669,10
2,2,Gerhard Berger,McLaren Honda,44,+1.901s,6
20,3,Nelson Piquet,Benetton Ford,44,+32.176s,4
19,4,Roberto Moreno,Benetton Ford,44,+37.310s,3
6,5,Riccardo Patrese,Williams Renault,44,+57.187s,2
8,6,Mark Blundell,Brabham Yamaha,44,+100.035s,1
12,7,Johnny Herbert,Lotus Judd,44,+104.599s,0
21,8,Emanuele Pirro,Dallara Judd,43,+1 lap,0
7,9,Martin Brundle,Brabham Yamaha,43,+1 lap,0
14,10,Olivier Grouillard,Fondmetal Ford,43,+1 lap,0
25,11,Thierry Boutsen,Ligier Lamborghini,43,+1 lap,0
23,12,Pierluigi Martini,Minardi Ferrari,42,DNF,0
33,13,Andrea de Cesaris,Jordan Ford,41,DNF,0
4,NC,Stefano Modena,Tyrrell Honda,33,DNF,0
22,NC,Jyrki Jarvilehto,Dallara Judd,33,DNF,0
28,NC,Jean Alesi,Ferrari,30,DNF,0
24,NC,Gianni Morbidelli,Minardi Ferrari,29,DNF,0
11,NC,Mika Hakkinen,Lotus Judd,25,DNF,0
26,NC,Erik Comas,Ligier Lamborghini,25,DNF,0
5,NC,Nigel Mansell,Williams Renault,22,DNF,0
29,NC,Eric Bernard,Lola Ford,21,DNF,0
16,NC,Ivan Capelli,Leyton House Ilmor,13,DNF,0
3,NC,Satoru Nakajima,Tyrrell Honda,7,DNF,0
27,NC,Alain Prost,Ferrari,2,DNF,0
15,NC,Mauricio Gugelmin,Leyton House Ilmor,1,DNF,0
