,Position,Driver,Car,Laps,Time,Points
2,1,Rubens Barrichello,Ferrari,73,1:31:07.934,10
1,2,Michael Schumacher,Ferrari,73,+0.011s,6
3,3,David Coulthard,McLaren Mercedes,73,+7.799s,4
6,4,Juan Pablo Montoya,Williams BMW,73,+9.911s,3
14,5,Jarno Trulli,Renault,73,+56.847s,2
11,6,Jacques Villeneuve,BAR Honda,73,+58.211s,1
9,7,Giancarlo Fisichella,Jordan Honda,72,+1 lap,0
15,8,Jenson Button,Renault,72,+1 lap,0
7,9,Nick Heidfeld,Sauber Petronas,72,+1 lap,0
16,10,Eddie Irvine,Jaguar Cosworth,72,+1 lap,0
10,11,Takuma Sato,Jordan Honda,72,+1 lap,0
12,12,Olivier Panis,BAR Honda,72,+1 lap,0
8,13,Heinz-Harald Frentzen,Sauber Petronas,71,+2 laps,0
24,14,Mika Salo,Toyota,71,+2 laps,0
25,15,Allan McNish,Toyota,71,+2 laps,0
5,16,Ralf Schumacher,Williams BMW,71,+2 laps,0
4,NC,Kimi Räikkönen,McLaren Mercedes,50,DNF,0
22,NC,Alex Yoong,Minardi Asiatech,46,DNF,0
23,NC,Mark Webber,Minardi Asiatech,38,DNF,0
17,NC,Pedro de la Rosa,Jaguar Cosworth,27,DNF,0
