,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:13.548,33
16,2,Eddie Irvine,Jaguar Cosworth,+0.575s,27
3,3,David Coulthard,McLaren Mercedes,+1.371s,39
4,4,Kimi Räikkönen,McLaren Mercedes,+1.438s,30
11,5,Jacques Villeneuve,BAR Honda,+1.487s,40
8,6,Heinz-Harald Frentzen,Sauber Petronas,+1.588s,37
9,7,Giancarlo Fisichella,Jordan Honda,+1.661s,42
14,8,Jarno Trulli,Renault,+1.708s,41
7,9,Nick Heidfeld,Sauber Petronas,+1.712s,37
5,10,Ralf Schumacher,Williams BMW,+1.743s,37
17,11,Pedro de la Rosa,Jaguar Cosworth,+1.756s,34
24,12,Mika Salo,Toyota,+1.873s,38
15,13,Jenson Button,Renault,+2.000s,40
25,14,Allan McNish,Toyota,+2.041s,46
23,15,Mark Webber,Minardi Asiatech,+2.081s,47
6,16,Juan Pablo Montoya,Williams BMW,+2.084s,26
10,17,Takuma Sato,Jordan Honda,+2.111s,26
12,18,Olivier Panis,BAR Honda,+2.393s,34
22,19,Alex Yoong,Minardi Asiatech,+2.590s,46
