,Position,Driver,Car,Time / Gap,Laps
5,1,Felipe Massa,Ferrari,1:34.972,17
1,2,Fernando Alonso,McLaren Mercedes,+0.248s,24
2,3,Lewis Hamilton,McLaren Mercedes,+0.740s,22
6,4,Kimi Räikkönen,Ferrari,+0.807s,20
16,5,Nico Rosberg,Williams Toyota,+1.336s,21
15,6,Mark Webber,Red Bull Renault,+1.550s,20
12,7,Jarno Trulli,Toyota,+1.625s,25
38,8,Kazuki Nakajima,Williams Toyota,+1.913s,15
11,9,Ralf Schumacher,Toyota,+2.080s,22
10,10,Robert Kubica,Sauber BMW,+2.149s,12
14,11,David Coulthard,Red Bull Renault,+2.512s,7
35,12,Sebastian Vettel,Sauber BMW,+2.865s,39
18,13,Vitantonio Liuzzi,STR Ferrari,+2.910s,20
4,14,Heikki Kovalainen,Renault,+3.171s,24
3,15,Giancarlo Fisichella,Renault,+3.328s,26
20,16,Adrian Sutil,Spyker Ferrari,+3.748s,29
22,17,Takuma Sato,Super Aguri Honda,+3.994s,10
19,18,Scott Speed,STR Ferrari,+4.158s,9
8,19,Rubens Barrichello,Honda,+4.262s,21
7,20,Jenson Button,Honda,+4.359s,17
23,21,Anthony Davidson,Super Aguri Honda,+4.385s,9
21,22,Christijan Albers,Spyker Ferrari,+5.102s,25
