,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:09.994,16
44,2,Lewis Hamilton,Mercedes,+0.017s,16
7,3,Kimi Räikkönen,Ferrari,+0.183s,12
11,4,Sergio Perez,Force India Mercedes,+0.227s,14
6,5,Nico Rosberg,Mercedes,+0.338s,23
19,6,Felipe Massa,Williams Mercedes,+0.414s,18
77,7,Valtteri Bottas,Williams Mercedes,+0.423s,14
33,8,Max Verstappen,STR Renault,+0.442s,23
13,9,Pastor Maldonado,Lotus Mercedes,+0.582s,12
8,10,Romain Grosjean,Lotus Mercedes,+0.869s,8
27,11,Nico Hulkenberg,Force India Mercedes,+1.015s,14
9,12,Marcus Ericsson,Sauber Ferrari,+1.064s,22
55,13,Carlos Sainz,STR Renault,+1.145s,18
26,14,Daniil Kvyat,Red Bull Racing Renault,+1.145s,14
14,15,Fernando Alonso,McLaren Honda,+1.174s,13
3,16,Daniel Ricciardo,Red Bull Racing Renault,+1.825s,10
12,17,Felipe Nasr,Sauber Ferrari,+1.912s,9
22,18,Jenson Button,McLaren Honda,+2.622s,16
28,19,Will Stevens,Marussia Ferrari,+3.334s,14
98,20,Roberto Merhi,Marussia Ferrari,+3.966s,8
