,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:10.401,36
44,2,Lewis Hamilton,Mercedes,+0.308s,28
7,3,Kimi Räikkönen,Ferrari,+0.627s,22
77,4,Valtteri Bottas,Williams Mercedes,+1.051s,26
12,5,Felipe Nasr,Sauber Ferrari,+1.232s,28
26,6,Daniil Kvyat,Red Bull Racing Renault,+1.241s,31
3,7,Daniel Ricciardo,Red Bull Racing Renault,+1.323s,29
33,8,Max Verstappen,STR Renault,+1.424s,38
19,9,Felipe Massa,Williams Mercedes,+1.489s,29
11,10,Sergio Perez,Force India Mercedes,+1.504s,37
55,11,Carlos Sainz,STR Renault,+1.547s,32
13,12,Pastor Maldonado,Lotus Mercedes,+1.603s,34
27,13,Nico Hulkenberg,Force India Mercedes,+1.630s,36
30,14,Jolyon Palmer,Lotus Mercedes,+1.649s,27
9,15,Marcus Ericsson,Sauber Ferrari,+1.758s,30
22,16,Jenson Button,McLaren Honda,+2.519s,30
14,17,Fernando Alonso,McLaren Honda,+2.871s,10
28,18,Will Stevens,Marussia Ferrari,+3.536s,29
98,19,Roberto Merhi,Marussia Ferrari,+5.058s,11
5,20,Sebastian Vettel,Ferrari,+5.283s,4
