,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:48.085,27
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.256s,27
27,3,Nico Hulkenberg,Force India Mercedes,+0.572s,30
5,4,Sebastian Vettel,Ferrari,+0.938s,27
11,5,Sergio Perez,Force India Mercedes,+1.015s,27
6,6,Nico Rosberg,Mercedes,+1.076s,33
7,7,Kimi Räikkönen,Ferrari,+1.159s,30
8,8,Romain Grosjean,Haas Ferrari,+1.334s,20
22,9,Jenson Button,McLaren Honda,+1.334s,23
21,10,Esteban Gutierrez ,Haas Ferrari,+1.563s,23
94,11,Pascal Wehrlein,MRT Mercedes,+1.631s,31
14,12,Fernando Alonso,McLaren Honda,+1.687s,30
44,13,Lewis Hamilton,Mercedes,+1.697s,33
26,14,Daniil Kvyat,Toro Rosso Ferrari,+1.831s,25
9,15,Marcus Ericsson,Sauber Ferrari,+1.998s,27
77,16,Valtteri Bottas,Williams Mercedes,+2.066s,19
19,17,Felipe Massa,Williams Mercedes,+2.072s,29
55,18,Carlos Sainz,Toro Rosso Ferrari,+2.109s,25
20,19,Kevin Magnussen,Renault,+2.290s,34
30,20,Jolyon Palmer,Renault,+2.477s,32
31,21,Esteban Ocon,MRT Mercedes,+2.574s,25
12,22,Felipe Nasr,Sauber Ferrari,+2.634s,24
