,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:48.348,27
44,2,Lewis Hamilton,Mercedes,+0.730s,25
7,3,Kimi Räikkönen,Ferrari,+0.799s,24
11,4,Sergio Perez,Force India Mercedes,+0.926s,23
5,5,Sebastian Vettel,Ferrari,+1.420s,19
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.434s,24
33,7,Max Verstappen,Red Bull Racing TAG Heuer,+1.517s,24
27,8,Nico Hulkenberg,Force India Mercedes,+1.740s,21
77,9,Valtteri Bottas,Williams Mercedes,+2.046s,31
21,10,Esteban Gutierrez ,Haas Ferrari,+2.235s,21
8,11,Romain Grosjean,Haas Ferrari,+2.551s,18
19,12,Felipe Massa,Williams Mercedes,+2.774s,28
9,13,Marcus Ericsson,Sauber Ferrari,+2.777s,16
55,14,Carlos Sainz,Toro Rosso Ferrari,+3.076s,17
12,15,Felipe Nasr,Sauber Ferrari,+3.420s,19
31,16,Esteban Ocon,MRT Mercedes,+3.439s,26
26,17,Daniil Kvyat,Toro Rosso Ferrari,+3.960s,19
22,18,Jenson Button,McLaren Honda,+4.059s,18
94,19,Pascal Wehrlein,MRT Mercedes,+4.489s,23
20,20,Kevin Magnussen,Renault,+4.705s,20
30,21,Jolyon Palmer,Renault,+4.741s,20
14,22,Fernando Alonso,McLaren Honda,,3
