,Position,Driver,Car,Laps,Time,Points
6,1,Nico Rosberg,Mercedes,44,1:44:51.058,25
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,44,+14.113s,18
44,3,Lewis Hamilton,Mercedes,44,+27.634s,15
27,4,Nico Hulkenberg,Force India Mercedes,44,+35.907s,12
11,5,Sergio Perez,Force India Mercedes,44,+40.660s,10
5,6,Sebastian Vettel,Ferrari,44,+45.394s,8
14,7,Fernando Alonso,McLaren Honda,44,+59.445s,6
77,8,Valtteri Bottas,Williams Mercedes,44,+60.151s,4
7,9,Kimi Räikkönen,Ferrari,44,+61.109s,2
19,10,Felipe Massa,Williams Mercedes,44,+65.873s,1
33,11,Max Verstappen,Red Bull Racing TAG Heuer,44,+71.138s,0
21,12,Esteban Gutierrez ,Haas Ferrari,44,+73.877s,0
8,13,Romain Grosjean,Haas Ferrari,44,+76.474s,0
26,14,Daniil Kvyat,Toro Rosso Ferrari,44,+87.097s,0
30,15,Jolyon Palmer,Renault,44,+93.165s,0
31,16,Esteban Ocon,MRT Mercedes,43,+1 lap,0
12,17,Felipe Nasr,Sauber Ferrari,43,+1 lap,0
20,NC,Kevin Magnussen,Renault,5,DNF,0
9,NC,Marcus Ericsson,Sauber Ferrari,3,DNF,0
55,NC,Carlos Sainz,Toro Rosso Ferrari,1,DNF,0
22,NC,Jenson Button,McLaren Honda,1,DNF,0
94,NC,Pascal Wehrlein,MRT Mercedes,0,DNF,0
