,Position,Driver,Car,Time / Gap,Laps
3,1,Jenson Button,McLaren Mercedes,1:34.507,20
4,2,Lewis Hamilton,McLaren Mercedes,+0.233s,26
2,3,Mark Webber,Red Bull Racing Renault,+0.349s,24
8,4,Nico Rosberg,Mercedes,+0.552s,18
7,5,Michael Schumacher,Mercedes,+0.615s,20
14,6,Kamui Kobayashi,Sauber Ferrari,+0.692s,27
6,7,Felipe Massa,Ferrari,+0.776s,24
11,8,Paul di Resta,Force India Mercedes,+0.792s,18
12,9,Nico Hulkenberg,Force India Mercedes,+0.967s,22
18,10,Pastor Maldonado,Williams Renault,+0.971s,24
5,11,Fernando Alonso,Ferrari,+0.977s,26
15,12,Sergio Perez,Sauber Ferrari,+1.077s,24
9,13,Kimi Räikkönen,Lotus Renault,+1.184s,22
10,14,Romain Grosjean,Lotus Renault,+1.217s,21
16,15,Daniel Ricciardo,STR Ferrari,+1.616s,19
17,16,Jean-Eric Vergne,STR Ferrari,+1.715s,25
1,17,Sebastian Vettel,Red Bull Racing Renault,+1.859s,23
19,18,Valtteri Bottas,Williams Renault,+1.882s,24
24,19,Timo Glock,Marussia Cosworth,+3.209s,17
21,20,Vitaly Petrov,Caterham Renault,+3.788s,23
25,21,Charles Pic,Marussia Cosworth,+4.109s,25
23,22,Narain Karthikeyan,HRT Cosworth,+4.536s,25
20,23,Giedo van der Garde,Caterham Renault,+4.867s,22
22,24,Pedro de la Rosa,HRT Cosworth,+5.181s,19
