,Position,Driver,Car,Laps,Time,Points
23,1,Rubens Barrichello,Brawn Mercedes,57,1:35:51.289,10
1,2,Lewis Hamilton,McLaren Mercedes,57,+2.358s,8
4,3,Kimi Räikkönen,Ferrari,57,+15.994s,6
2,4,Heikki Kovalainen,McLaren Mercedes,57,+20.032s,5
16,5,Nico Rosberg,Williams Toyota,57,+20.870s,4
7,6,Fernando Alonso,Renault,57,+27.744s,3
22,7,Jenson Button,Brawn Mercedes,57,+34.913s,2
5,8,Robert Kubica,Sauber BMW,57,+36.667s,1
14,9,Mark Webber,RBR Renault,57,+44.910s,0
20,10,Adrian Sutil,Force India Mercedes,57,+47.935s,0
6,11,Nick Heidfeld,Sauber BMW,57,+48.822s,0
21,12,Giancarlo Fisichella,Force India Mercedes,57,+63.614s,0
9,13,Jarno Trulli,Toyota,57,+64.527s,0
10,14,Timo Glock,Toyota,57,+86.519s,0
8,15,Romain Grosjean,Renault,57,+91.774s,0
11,16,Jaime Alguersuari,STR Ferrari,56,+1 lap,0
3,17,Luca Badoer,Ferrari,56,+1 lap,0
17,18,Kazuki Nakajima,Williams Toyota,54,DNF,0
12,NC,Sebastien Buemi,STR Ferrari,41,DNF,0
15,NC,Sebastian Vettel,RBR Renault,23,DNF,0
