,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:35.078,28
6,2,Nico Rosberg,Mercedes,+0.240s,27
77,3,Valtteri Bottas,Williams Mercedes,+1.201s,24
22,4,Jenson Button,McLaren Mercedes,+1.331s,28
1,5,Sebastian Vettel,Red Bull Racing Renault,+1.358s,24
7,6,Kimi Räikkönen,Ferrari,+1.451s,19
14,7,Fernando Alonso,Ferrari,+1.559s,26
20,8,Kevin Magnussen,McLaren Mercedes,+1.636s,31
26,9,Daniil Kvyat,STR Renault,+1.865s,27
3,10,Daniel Ricciardo,Red Bull Racing Renault,+2.108s,3
25,11,Jean-Eric Vergne,STR Renault,+2.141s,19
27,12,Nico Hulkenberg,Force India Mercedes,+2.426s,16
8,13,Romain Grosjean,Lotus Renault,+2.485s,31
19,14,Felipe Massa,Williams Mercedes,+2.622s,18
11,15,Sergio Perez,Force India Mercedes,+2.708s,8
13,16,Pastor Maldonado,Lotus Renault,+2.720s,27
99,17,Adrian Sutil,Sauber Ferrari,+2.932s,25
21,18,Esteban Gutierrez ,Sauber Ferrari,+3.287s,9
9,19,Marcus Ericsson,Caterham Renault,+3.991s,22
17,20,Jules Bianchi,Marussia Ferrari,+4.228s,20
4,21,Max Chilton,Marussia Ferrari,+4.255s,24
10,22,Kamui Kobayashi,Caterham Renault,+7.682s,3
