,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:33.228,14
44,2,Lewis Hamilton,Mercedes,+0.982s,10
14,3,Fernando Alonso,Ferrari,+1.211s,12
19,4,Felipe Massa,Williams Mercedes,+1.336s,12
77,5,Valtteri Bottas,Williams Mercedes,+1.833s,16
3,6,Daniel Ricciardo,Red Bull Racing Renault,+1.858s,13
20,7,Kevin Magnussen,McLaren Mercedes,+2.023s,16
25,8,Jean-Eric Vergne,STR Renault,+2.266s,8
26,9,Daniil Kvyat,STR Renault,+2.310s,17
22,10,Jenson Button,McLaren Mercedes,+2.321s,16
27,11,Nico Hulkenberg,Force India Mercedes,+2.504s,15
7,12,Kimi Räikkönen,Ferrari,+2.767s,5
11,13,Sergio Perez,Force India Mercedes,+3.137s,8
21,14,Esteban Gutierrez ,Sauber Ferrari,+3.179s,22
1,15,Sebastian Vettel,Red Bull Racing Renault,+3.232s,6
8,16,Romain Grosjean,Lotus Renault,+3.330s,19
13,17,Pastor Maldonado,Lotus Renault,+3.389s,12
99,18,Adrian Sutil,Sauber Ferrari,+3.398s,20
9,19,Marcus Ericsson,Caterham Renault,+4.139s,12
4,20,Max Chilton,Marussia Ferrari,+4.655s,17
17,21,Jules Bianchi,Marussia Ferrari,+4.874s,15
10,22,Kamui Kobayashi,Caterham Renault,+5.556s,12
