,Position,Driver,Car,Laps,Time,Points
10,1,Nino Farina,Alfa Romeo,80,2:51:17.400,8
48,2,Alberto Ascari,Ferrari,80,+78.600s,3
36,3,Luigi Fagioli,Alfa Romeo,80,+95.600s,4
58,4,Louis  Rosier,Talbot-Lago,75,+5 laps,3
24,5,Philippe  Etancelin,Talbot-Lago,75,+5 laps,2
38,6,Toulo de Graffenried,Maserati,72,+8 laps,0
8,7,Peter  Whitehead,Ferrari,72,+8 laps,0
50,NC,David  Murray,Maserati,56,DNF,0
32,NC,Cuth  Harrison,ERA,51,DNF,0
12,NC,Raymond  Sommer,Talbot-Lago,48,DNF,0
40,NC,Guy  Mairesse,Talbot-Lago,42,DNF,0
4,NC,Franco  Rol,Maserati,39,DNF,0
60,NC,Juan Manuel Fangio,Alfa Romeo,34,DNF,1
56,NC,Pierre  Levegh,Talbot-Lago,29,DNF,0
18,NC,Juan Manuel Fangio,Alfa Romeo,23,DNF,1
2,NC,Johnny Claes,Talbot-Lago,22,DNF,0
16,NC,Alberto Ascari,Ferrari,21,DNF,0
22,NC,Clemente  Biondetti,Ferrari Jaguar,17,DNF,0
64,NC,Henri Louveau,Talbot-Lago,16,DNF,0
62,NC,Franco  Comotti,Maserati Milano,15,DNF,0
6,NC,Louis  Chiron,Maserati,13,DNF,0
42,NC,Maurice  Trintignant,Simca-Gordini,13,DNF,0
46,NC,Consalvo  Sanesi,Alfa Romeo,11,DNF,0
44,NC,Robert  Manzon,Simca-Gordini,7,DNF,0
30,NC,Prince Bira,Maserati,1,DNF,0
28,NC,Paul  Pietsch,Maserati,0,DNF,0
