,Position,Driver,Car,Time
18,1,Juan Manuel Fangio,Alfa Romeo,1:58.600
16,2,Alberto Ascari,Ferrari,1:58.800
10,3,Nino Farina,Alfa Romeo,2:00.200
46,4,Consalvo  Sanesi,Alfa Romeo,2:00.400
36,5,Luigi Fagioli,Alfa Romeo,2:04.000
48,6,Dorino  Serafini,Ferrari,2:05.200
60,7,Piero  Taruffi,Alfa Romeo,2:05.800
12,8,Raymond  Sommer,Talbot-Lago,2:08.600
4,9,Franco  Rol,Maserati,2:10.000
44,10,Robert  Manzon,Simca-Gordini,2:12.400
40,11,Guy  Mairesse,Talbot-Lago,2:13.200
42,12,Maurice  Trintignant,Simca-Gordini,2:13.400
58,13,Louis  Rosier,Talbot-Lago,2:13.400
64,14,Henri Louveau,Talbot-Lago,2:13.800
30,15,Prince Bira,Maserati,2:14.000
24,16,Philippe  Etancelin,Talbot-Lago,2:14.400
38,17,Toulo de Graffenried,Maserati,2:14.400
8,18,Peter  Whitehead,Ferrari,2:16.200
6,19,Louis  Chiron,Maserati,2:17.200
56,20,Pierre  Levegh,Talbot-Lago,2:17.200
32,21,Cuth  Harrison,ERA,2:18.400
2,22,Johnny Claes,Talbot-Lago,2:18.600
52,23,Felice  Bonetto,Maserati,2:19.800
50,24,David  Murray,Maserati,2:22.000
22,25,Clemente  Biondetti,Ferrari Jaguar,2:30.600
62,26,Franco  Comotti,Maserati,2:33.600
28,27,Paul  Pietsch,Maserati,3:00.400
