,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:05.086,37
77,2,Valtteri Bottas,Mercedes,+0.331s,12
10,3,Pierre Gasly,Red Bull Racing Honda,+0.401s,33
44,4,Lewis Hamilton,Mercedes,+0.443s,43
55,5,Carlos Sainz,McLaren Renault,+0.459s,44
8,6,Romain Grosjean,Haas Ferrari,+0.615s,38
7,7,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+0.642s,37
5,8,Sebastian Vettel,Ferrari,+0.785s,34
33,9,Max Verstappen,Red Bull Racing Honda,+0.793s,13
4,10,Lando Norris,McLaren Renault,+0.866s,48
20,11,Kevin Magnussen,Haas Ferrari,+0.874s,41
11,12,Sergio Perez,Racing Point BWT Mercedes,+0.878s,43
23,13,Alexander Albon,Scuderia Toro Rosso Honda,+0.978s,46
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.033s,37
26,15,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.062s,38
27,16,Nico Hulkenberg,Renault,+1.163s,27
3,17,Daniel Ricciardo,Renault,+1.332s,30
18,18,Lance Stroll,Racing Point BWT Mercedes,+1.743s,40
63,19,George Russell,Williams Mercedes,+2.131s,27
88,20,Robert Kubica,Williams Mercedes,+3.422s,38
