,Position,Driver,Car,Laps,Time,Points
33,1,Max Verstappen,Red Bull Racing Honda,71,1:22:01.822,26
16,2,Charles Leclerc,Ferrari,71,+2.724s,18
77,3,Valtteri Bottas,Mercedes,71,+18.960s,15
5,4,Sebastian Vettel,Ferrari,71,+19.610s,12
44,5,Lewis Hamilton,Mercedes,71,+22.805s,10
4,6,Lando Norris,McLaren Renault,70,+1 lap,8
10,7,Pierre Gasly,Red Bull Racing Honda,70,+1 lap,6
55,8,Carlos Sainz,McLaren Renault,70,+1 lap,4
7,9,Kimi Räikkönen,Alfa Romeo Racing Ferrari,70,+1 lap,2
99,10,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,70,+1 lap,1
11,11,Sergio Perez,Racing Point BWT Mercedes,70,+1 lap,0
3,12,Daniel Ricciardo,Renault,70,+1 lap,0
27,13,Nico Hulkenberg,Renault,70,+1 lap,0
18,14,Lance Stroll,Racing Point BWT Mercedes,70,+1 lap,0
23,15,Alexander Albon,Scuderia Toro Rosso Honda,70,+1 lap,0
8,16,Romain Grosjean,Haas Ferrari,70,+1 lap,0
26,17,Daniil Kvyat,Scuderia Toro Rosso Honda,70,+1 lap,0
63,18,George Russell,Williams Mercedes,69,+2 laps,0
20,19,Kevin Magnussen,Haas Ferrari,69,+2 laps,0
88,20,Robert Kubica,Williams Mercedes,68,+3 laps,0
