,Position,Driver,Car,Laps,Time,Points
8,1,Fernando Alonso,Ferrari,53,1:16:24.572,25
1,2,Jenson Button,McLaren Mercedes,53,+2.938s,18
7,3,Felipe Massa,Ferrari,53,+4.223s,15
5,4,Sebastian Vettel,RBR Renault,53,+28.196s,12
4,5,Nico Rosberg,Mercedes,53,+29.942s,10
6,6,Mark Webber,RBR Renault,53,+31.276s,8
10,7,Nico Hulkenberg,Williams Cosworth,53,+32.812s,6
11,8,Robert Kubica,Renault,53,+34.028s,4
3,9,Michael Schumacher,Mercedes,53,+44.948s,2
9,10,Rubens Barrichello,Williams Cosworth,53,+64.213s,1
16,11,Sebastien Buemi,STR Ferrari,53,+65.056s,0
15,12,Vitantonio Liuzzi,Force India Mercedes,53,+66.106s,0
12,13,Vitaly Petrov,Renault,53,+78.919s,0
22,14,Pedro de la Rosa,Sauber Ferrari,52,+1 lap,0
17,15,Jaime Alguersuari,STR Ferrari,52,+1 lap,0
14,16,Adrian Sutil,Force India Mercedes,52,+1 lap,0
24,17,Timo Glock,Virgin Cosworth,51,+2 laps,0
19,18,Heikki Kovalainen,Lotus Cosworth,51,+2 laps,0
20,19,Sakon Yamamoto,HRT Cosworth,51,+2 laps,0
25,20,Lucas di Grassi,Virgin Cosworth,50,+3 laps,0
18,NC,Jarno Trulli,Lotus Cosworth,46,DNF,0
21,NC,Bruno Senna,HRT Cosworth,11,DNF,0
2,NC,Lewis Hamilton,McLaren Mercedes,0,DNF,0
23,NC,Kamui Kobayashi,Sauber Ferrari,0,DNF,0
