,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,RBR Renault,1:22.839,27
8,2,Fernando Alonso,Ferrari,+0.076s,32
7,3,Felipe Massa,Ferrari,+0.222s,20
2,4,Lewis Hamilton,McLaren Mercedes,+0.315s,22
1,5,Jenson Button,McLaren Mercedes,+0.371s,38
6,6,Mark Webber,RBR Renault,+0.576s,23
9,7,Rubens Barrichello,Williams Cosworth,+0.869s,31
11,8,Robert Kubica,Renault,+0.870s,32
10,9,Nico Hulkenberg,Williams Cosworth,+1.013s,30
4,10,Nico Rosberg,Mercedes,+1.018s,29
14,11,Adrian Sutil,Force India Mercedes,+1.342s,35
15,12,Vitantonio Liuzzi,Force India Mercedes,+1.541s,36
12,13,Vitaly Petrov,Renault,+1.568s,21
3,14,Michael Schumacher,Mercedes,+1.609s,29
16,15,Sebastien Buemi,STR Ferrari,+1.678s,35
22,16,Pedro de la Rosa,Sauber Ferrari,+1.708s,32
23,17,Kamui Kobayashi,Sauber Ferrari,+1.946s,31
17,18,Jaime Alguersuari,STR Ferrari,+2.267s,24
18,19,Jarno Trulli,Lotus Cosworth,+3.365s,38
19,20,Heikki Kovalainen,Lotus Cosworth,+3.467s,41
25,21,Lucas di Grassi,Virgin Cosworth,+3.792s,31
24,22,Timo Glock,Virgin Cosworth,+3.837s,25
20,23,Sakon Yamamoto,HRT Cosworth,+6.659s,5
21,24,Bruno Senna,HRT Cosworth,,3
