,Position,Driver,Car,Time / Gap,Laps
1,1,Jenson Button,McLaren Mercedes,1:23.693,28
5,2,Sebastian Vettel,RBR Renault,+0.097s,27
2,3,Lewis Hamilton,McLaren Mercedes,+0.274s,25
11,4,Robert Kubica,Renault,+0.427s,25
4,5,Nico Rosberg,Mercedes,+0.436s,30
6,6,Mark Webber,RBR Renault,+0.753s,26
15,7,Vitantonio Liuzzi,Force India Mercedes,+0.819s,19
8,8,Fernando Alonso,Ferrari,+0.850s,24
7,9,Felipe Massa,Ferrari,+0.955s,22
3,10,Michael Schumacher,Mercedes,+1.063s,26
10,11,Nico Hulkenberg,Williams Cosworth,+1.148s,28
14,12,Paul di Resta,Force India Mercedes,+1.230s,23
12,13,Vitaly Petrov,Renault,+1.599s,25
16,14,Sebastien Buemi,STR Ferrari,+1.625s,29
22,15,Pedro de la Rosa,Sauber Ferrari,+1.627s,20
23,16,Kamui Kobayashi,Sauber Ferrari,+1.641s,24
17,17,Jaime Alguersuari,STR Ferrari,+2.204s,19
24,18,Timo Glock,Virgin Cosworth,+3.079s,19
18,19,Jarno Trulli,Lotus Cosworth,+3.205s,12
25,20,Lucas di Grassi,Virgin Cosworth,+3.263s,17
19,21,Heikki Kovalainen,Lotus Cosworth,+3.681s,14
21,22,Bruno Senna,HRT Cosworth,+4.563s,8
9,23,Rubens Barrichello,Williams Cosworth,+4.823s,4
20,24,Sakon Yamamoto,HRT Cosworth,+6.177s,17
