,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:27.882,16
9,2,Kimi Räikkönen,McLaren Mercedes,+0.571s,11
7,3,Mark Webber,Williams BMW,+0.883s,8
38,4,Ricardo Zonta,Toyota,+0.928s,25
3,5,Jenson Button,BAR Honda,+1.086s,12
10,6,Juan Pablo Montoya,McLaren Mercedes,+1.301s,10
5,7,Fernando Alonso,Renault,+1.401s,13
1,8,Michael Schumacher,Ferrari,+1.884s,11
4,9,Takuma Sato,BAR Honda,+2.168s,12
6,10,Giancarlo Fisichella,Renault,+2.224s,9
12,11,Felipe Massa,Sauber Petronas,+2.486s,11
17,12,Ralf Schumacher,Toyota,+2.681s,12
16,13,Jarno Trulli,Toyota,+2.903s,11
8,14,Nick Heidfeld,Williams BMW,+2.965s,10
11,15,Jacques Villeneuve,Sauber Petronas,+2.965s,12
15,16,Christian Klien,RBR Cosworth,+3.126s,10
2,17,Rubens Barrichello,Ferrari,+3.412s,11
14,18,David Coulthard,RBR Cosworth,+3.424s,11
37,19,Vitantonio Liuzzi,RBR Cosworth,+3.471s,20
18,20,Tiago Monteiro,Jordan Toyota,+4.265s,15
39,21,Nicolas Kiesa,Jordan Toyota,+4.619s,22
19,22,Narain Karthikeyan,Jordan Toyota,+5.004s,12
21,23,Christijan Albers,Minardi Cosworth,+5.592s,13
20,24,Robert Doornbos,Minardi Cosworth,+7.485s,12
40,25,Enrico Toccacelo,Minardi Cosworth,+8.529s,15
