,Position,Driver,Car,Time / Gap,Laps
10,1,Lewis Hamilton,Mercedes,1:34.157,19
9,2,Nico Rosberg,Mercedes,+0.330s,19
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.611s,24
2,4,Mark Webber,Red Bull Racing Renault,+0.630s,20
4,5,Felipe Massa,Ferrari,+0.969s,14
3,6,Fernando Alonso,Ferrari,+0.997s,16
8,7,Romain Grosjean,Lotus Renault,+1.022s,15
7,8,Kimi Räikkönen,Lotus Renault,+1.207s,17
6,9,Sergio Perez,McLaren Mercedes,+1.293s,27
19,10,Daniel Ricciardo,STR Ferrari,+1.478s,19
5,11,Jenson Button,McLaren Mercedes,+1.711s,22
11,12,Nico Hulkenberg,Sauber Ferrari,+1.743s,18
18,13,Jean-Eric Vergne,STR Ferrari,+1.909s,20
15,14,Adrian Sutil,Force India Mercedes,+2.008s,19
16,15,Pastor Maldonado,Williams Renault,+2.021s,12
17,16,Valtteri Bottas,Williams Renault,+2.183s,23
14,17,Paul di Resta,Force India Mercedes,+2.242s,18
12,18,Esteban Gutierrez ,Sauber Ferrari,+2.603s,22
20,19,Heikki Kovalainen,Caterham Renault,+3.438s,22
22,20,Jules Bianchi,Marussia Cosworth,+3.472s,8
21,21,Giedo van der Garde,Caterham Renault,+3.868s,15
23,22,Max Chilton,Marussia Cosworth,+4.606s,18
