,Position,Driver,Car,Time / Gap,Laps
1,1,Sebastian Vettel,Red Bull Racing Renault,1:33.852,35
2,2,Mark Webber,Red Bull Racing Renault,+0.168s,35
9,3,Nico Rosberg,Mercedes,+0.262s,36
7,4,Kimi Räikkönen,Lotus Renault,+0.350s,17
8,5,Romain Grosjean,Lotus Renault,+0.559s,30
10,6,Lewis Hamilton,Mercedes,+0.590s,36
19,7,Daniel Ricciardo,STR Ferrari,+0.621s,30
4,8,Felipe Massa,Ferrari,+0.846s,35
5,9,Jenson Button,McLaren Mercedes,+1.060s,34
3,10,Fernando Alonso,Ferrari,+1.235s,32
12,11,Esteban Gutierrez ,Sauber Ferrari,+1.237s,36
18,12,Jean-Eric Vergne,STR Ferrari,+1.257s,34
11,13,Nico Hulkenberg,Sauber Ferrari,+1.330s,34
14,14,Paul di Resta,Force India Mercedes,+1.423s,35
15,15,Adrian Sutil,Force India Mercedes,+1.489s,25
6,16,Sergio Perez,McLaren Mercedes,+1.857s,8
17,17,Valtteri Bottas,Williams Renault,+2.284s,41
16,18,Pastor Maldonado,Williams Renault,+2.870s,6
20,19,Charles Pic,Caterham Renault,+3.778s,31
21,20,Giedo van der Garde,Caterham Renault,+4.053s,36
23,21,Max Chilton,Marussia Cosworth,+4.269s,33
