,Position,Driver,Car,Laps,Time,Points
1,1,Sebastian Vettel,Red Bull Racing Renault,53,1:26:49.301,25
2,2,Mark Webber,Red Bull Racing Renault,53,+7.129s,18
8,3,Romain Grosjean,Lotus Renault,53,+9.910s,15
3,4,Fernando Alonso,Ferrari,53,+45.605s,12
7,5,Kimi Räikkönen,Lotus Renault,53,+47.325s,10
11,6,Nico Hulkenberg,Sauber Ferrari,53,+51.615s,8
12,7,Esteban Gutierrez ,Sauber Ferrari,53,+71.630s,6
9,8,Nico Rosberg,Mercedes,53,+72.023s,4
5,9,Jenson Button,McLaren Mercedes,53,+80.821s,2
4,10,Felipe Massa,Ferrari,53,+89.263s,1
14,11,Paul di Resta,Force India Mercedes,53,+98.572s,0
18,12,Jean-Eric Vergne,STR Ferrari,52,+1 lap,0
19,13,Daniel Ricciardo,STR Ferrari,52,+1 lap,0
15,14,Adrian Sutil,Force India Mercedes,52,+1 lap,0
6,15,Sergio Perez,McLaren Mercedes,52,+1 lap,0
16,16,Pastor Maldonado,Williams Renault,52,+1 lap,0
17,17,Valtteri Bottas,Williams Renault,52,+1 lap,0
20,18,Charles Pic,Caterham Renault,52,+1 lap,0
23,19,Max Chilton,Marussia Cosworth,52,+1 lap,0
10,NC,Lewis Hamilton,Mercedes,7,DNF,0
21,NC,Giedo van der Garde,Caterham Renault,0,DNF,0
22,NC,Jules Bianchi,Marussia Cosworth,0,DNF,0
