,Position,Driver,Car,Time / Gap,Laps
38,1,Ricardo Zonta,Toyota,1:31.449,21
1,2,Michael Schumacher,Ferrari,+0.671s,5
37,3,Vitantonio Liuzzi,RBR Cosworth,+1.060s,17
35,4,Alexander Wurz,McLaren Mercedes,+1.657s,13
2,5,Rubens Barrichello,Ferrari,+1.662s,5
10,6,Pedro de la Rosa,McLaren Mercedes,+1.821s,9
7,7,Mark Webber,Williams BMW,+1.978s,8
9,8,Kimi Räikkönen,McLaren Mercedes,+2.387s,5
3,9,Jenson Button,BAR Honda,+2.553s,5
8,10,Nick Heidfeld,Williams BMW,+3.273s,4
15,11,Christian Klien,RBR Cosworth,+3.273s,8
12,12,Felipe Massa,Sauber Petronas,+3.426s,6
14,13,David Coulthard,RBR Cosworth,+3.535s,8
39,14,Robert Doornbos,Jordan Toyota,+3.983s,23
19,15,Narain Karthikeyan,Jordan Toyota,+4.317s,14
18,16,Tiago Monteiro,Jordan Toyota,+5.085s,18
11,17,Jacques Villeneuve,Sauber Petronas,+5.663s,8
21,18,Christijan Albers,Minardi Cosworth,+6.329s,15
20,19,Patrick Friesacher ,Minardi Cosworth,+7.154s,16
4,20,Takuma Sato,BAR Honda,,2
6,21,Giancarlo Fisichella,Renault,,2
5,22,Fernando Alonso,Renault,,2
16,23,Jarno Trulli,Toyota,,1
17,24,Ralf Schumacher,Toyota,,1
