,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:48.962,11
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.757s,12
14,3,Fernando Alonso,McLaren Honda,+1.635s,6
7,4,Kimi Räikkönen,Ferrari,+1.772s,12
5,5,Sebastian Vettel,Ferrari,+2.047s,12
44,6,Lewis Hamilton,Mercedes,+2.556s,8
77,7,Valtteri Bottas,Mercedes,+3.045s,10
18,8,Lance Stroll,Williams Mercedes,+3.333s,9
10,9,Pierre Gasly,Toro Rosso,+3.418s,14
46,10,Sergey Sirotkin,Renault,+4.559s,10
30,11,Jolyon Palmer,Renault,+4.663s,10
2,12,Stoffel Vandoorne,McLaren Honda,+4.809s,10
31,13,Esteban Ocon,Force India Mercedes,+4.934s,6
38,14,Sean Gelael,Toro Rosso,+5.648s,13
11,15,Sergio Perez,Force India Mercedes,+5.707s,4
37,16,Charles Leclerc,Sauber Ferrari,+6.318s,10
94,17,Pascal Wehrlein,Sauber Ferrari,+6.690s,10
8,18,Romain Grosjean,Haas Ferrari,+7.249s,8
50,19,Antonio Giovinazzi,Haas Ferrari,+7.377s,6
19,20,Felipe Massa,Williams Mercedes,,3
