,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:31.261,23
7,2,Kimi Räikkönen,Ferrari,+0.604s,19
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.838s,19
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.848s,11
14,5,Fernando Alonso,McLaren Honda,+1.303s,14
44,6,Lewis Hamilton,Mercedes,+1.416s,15
77,7,Valtteri Bottas,Mercedes,+1.459s,21
11,8,Sergio Perez,Force India Mercedes,+1.601s,20
27,9,Nico Hulkenberg,Renault,+1.799s,24
31,10,Esteban Ocon,Force India Mercedes,+1.835s,24
30,11,Jolyon Palmer,Renault,+2.120s,26
19,12,Felipe Massa,Williams Mercedes,+2.133s,20
2,13,Stoffel Vandoorne,McLaren Honda,+2.412s,15
18,14,Lance Stroll,Williams Mercedes,+2.557s,16
10,15,Pierre Gasly,Toro Rosso,+2.782s,22
55,16,Carlos Sainz,Toro Rosso,+2.843s,19
8,17,Romain Grosjean,Haas Ferrari,+2.857s,18
20,18,Kevin Magnussen,Haas Ferrari,+3.082s,17
94,19,Pascal Wehrlein,Sauber Ferrari,+3.985s,29
9,20,Marcus Ericsson,Sauber Ferrari,+4.436s,27
