,Position,Driver,Car,Time / Gap,Laps
0,1,Damon Hill,Williams Renault,1:25.859,19
28,2,Gerhard Berger,Ferrari,+0.743s,16
2,3,David Coulthard,Williams Renault,+1.203s,19
12,4,Johnny Herbert,Lotus Mugen Honda,+1.617s,13
4,5,Mark Blundell,Tyrrell Yamaha,+1.878s,18
30,6,Heinz-Harald Frentzen,Sauber Mercedes,+2.011s,13
29,7,Andrea de Cesaris,Sauber Mercedes,+2.013s,13
8,8,Martin Brundle,McLaren Peugeot,+2.062s,20
26,9,Olivier Panis,Ligier Renault,+2.233s,18
7,10,Mika Hakkinen,McLaren Peugeot,+2.354s,18
27,11,Jean Alesi,Ferrari,+2.378s,11
3,12,Ukyo Katayama,Tyrrell Yamaha,+2.455s,20
9,13,Christian Fittipaldi,Footwork Ford,+3.111s,19
15,14,Eddie Irvine,Jordan Hart,+3.150s,14
25,15,Eric Bernard,Ligier Renault,+3.155s,17
10,16,Gianni Morbidelli,Footwork Ford,+3.287s,14
5,17,Jyrki Jarvilehto,Benetton Ford,+3.536s,17
14,18,Rubens Barrichello,Jordan Hart,+3.561s,14
11,19,Alessandro Zanardi,Lotus Mugen Honda,+4.002s,12
24,20,Michele Alboreto,Minardi Ford,+4.435s,10
20,21,Erik Comas,Larrousse Ford,+4.877s,11
6,22,Jos Verstappen,Benetton Ford,+5.373s,13
19,23,Yannick Dalmas,Larrousse Ford,+6.535s,13
34,24,Bertrand Gachot,Pacific Ilmor,+6.989s,17
32,25,Jean-Marc Gounon,Simtek Ford,+8.075s,11
23,26,Pierluigi Martini,Minardi Ford,+19.172s,6
31,27,David Brabham,Simtek Ford,+22.580s,5
33,28,Paul Belmondo,Pacific Ilmor,+35.898s,4
