,Position,Driver,Car,Laps,Time,Points
0,1,Damon Hill,Williams Renault,53,1:18:02.754,10
28,2,Gerhard Berger,Ferrari,53,+4.930s,6
7,3,Mika Hakkinen,McLaren Peugeot,53,+25.640s,4
14,4,Rubens Barrichello,Jordan Hart,53,+50.634s,3
8,5,Martin Brundle,McLaren Peugeot,53,+85.575s,2
2,6,David Coulthard,Williams Renault,52,DNF,1
25,7,Eric Bernard,Ligier Renault,52,+1 lap,0
20,8,Erik Comas,Larrousse Ford,52,+1 lap,0
5,9,Jyrki Jarvilehto,Benetton Ford,52,+1 lap,0
26,10,Olivier Panis,Ligier Renault,51,+2 laps,0
31,NC,David Brabham,Simtek Ford,46,DNF,0
3,NC,Ukyo Katayama,Tyrrell Yamaha,45,DNF,0
9,NC,Christian Fittipaldi,Footwork Ford,43,DNF,0
15,NC,Eddie Irvine,Jordan Hart,41,DNF,0
4,NC,Mark Blundell,Tyrrell Yamaha,39,DNF,0
23,NC,Pierluigi Martini,Minardi Ford,30,DNF,0
24,NC,Michele Alboreto,Minardi Ford,28,DNF,0
30,NC,Heinz-Harald Frentzen,Sauber Mercedes,22,DNF,0
29,NC,Andrea de Cesaris,Sauber Mercedes,20,DNF,0
32,NC,Jean-Marc Gounon,Simtek Ford,20,DNF,0
19,NC,Yannick Dalmas,Larrousse Ford,18,DNF,0
27,NC,Jean Alesi,Ferrari,14,DNF,0
12,NC,Johnny Herbert,Lotus Mugen Honda,13,DNF,0
6,NC,Jos Verstappen,Benetton Ford,0,DNF,0
10,NC,Gianni Morbidelli,Footwork Ford,0,DNF,0
11,NC,Alessandro Zanardi,Lotus Mugen Honda,0,DNF,0
