,Position,Driver,Car,Time / Gap,Laps
10,1,Pierre Gasly,Red Bull Racing Honda,1:27.173,25
77,2,Valtteri Bottas,Mercedes,+0.456s,29
33,3,Max Verstappen,Red Bull Racing Honda,+0.836s,21
44,4,Lewis Hamilton,Mercedes,+0.949s,26
16,5,Charles Leclerc,Ferrari,+1.080s,21
5,6,Sebastian Vettel,Ferrari,+1.131s,21
27,7,Nico Hulkenberg,Renault,+1.630s,21
3,8,Daniel Ricciardo,Renault,+1.858s,24
23,9,Alexander Albon,Scuderia Toro Rosso Honda,+1.920s,26
55,10,Carlos Sainz,McLaren Renault,+1.989s,31
4,11,Lando Norris,McLaren Renault,+1.997s,23
11,12,Sergio Perez,Racing Point BWT Mercedes,+2.280s,27
26,13,Daniil Kvyat,Scuderia Toro Rosso Honda,+2.327s,26
18,14,Lance Stroll,Racing Point BWT Mercedes,+2.484s,25
99,15,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.926s,24
20,16,Kevin Magnussen,Haas Ferrari,+3.432s,24
63,17,George Russell,Williams Mercedes,+3.568s,25
7,18,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+3.574s,12
8,19,Romain Grosjean,Haas Ferrari,+3.638s,22
88,20,Robert Kubica,Williams Mercedes,+4.948s,27
