,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:25.905,17
5,2,Sebastian Vettel,Ferrari,+0.026s,16
44,3,Lewis Hamilton,Mercedes,+0.049s,21
10,4,Pierre Gasly,Red Bull Racing Honda,+0.213s,15
33,5,Max Verstappen,Red Bull Racing Honda,+0.535s,14
77,6,Valtteri Bottas,Mercedes,+0.551s,20
4,7,Lando Norris,McLaren Renault,+0.784s,15
27,8,Nico Hulkenberg,Renault,+1.040s,16
3,9,Daniel Ricciardo,Renault,+1.060s,15
23,10,Alexander Albon,Scuderia Toro Rosso Honda,+1.071s,17
99,11,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.131s,16
55,12,Carlos Sainz,McLaren Renault,+1.201s,15
26,13,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.203s,18
8,14,Romain Grosjean,Haas Ferrari,+1.205s,16
20,15,Kevin Magnussen,Haas Ferrari,+1.370s,16
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.519s,15
18,17,Lance Stroll,Racing Point BWT Mercedes,+1.639s,14
11,18,Sergio Perez,Racing Point BWT Mercedes,+1.693s,12
63,19,George Russell,Williams Mercedes,+3.160s,22
88,20,Robert Kubica,Williams Mercedes,+3.545s,19
