,Position,Driver,Car,Laps,Time,Points
5,1,Mario Andretti,Lotus Ford,70,1:39:52.020,9
6,2,Ronnie Peterson,Lotus Ford,70,+9.900s,6
11,3,Carlos Reutemann,Ferrari,70,+24.340s,4
12,4,Gilles Villeneuve,Ferrari,70,+47.040s,3
26,5,Jacques Laffite,Ligier Matra,69,DNF,2
3,6,Didier Pironi,Tyrrell Ford,69,+1 lap,1
30,7,Brett Lunger,McLaren Ford,69,+1 lap,0
33,8,Bruno Giacomelli,McLaren Ford,69,+1 lap,0
31,9,Rene Arnoux,Martini Ford,68,+2 laps,0
27,10,Alan  Jones,Williams Ford,68,+2 laps,0
9,11,Jochen Mass,ATS Ford,68,+2 laps,0
22,12,Jacky Ickx,Ensign Ford,64,+6 laps,0
19,13,Vittorio Brambilla,Surtees Ford,63,DNF,0
16,NC,Hans-Joachim Stuck,Shadow Ford,56,DNF,0
15,NC,Jean-Pierre Jabouille,Renault,56,+14 laps,0
20,NC,Jody Scheckter,Wolf Ford,53,DNF,0
4,NC,Patrick Depailler,Tyrrell Ford,51,DNF,0
17,NC,Clay Regazzoni,Shadow Ford,40,DNF,0
35,NC,Riccardo Patrese,Arrows Ford,31,DNF,0
36,NC,Rolf Stommelen,Arrows Ford,26,DNF,0
2,NC,John Watson,Brabham Alfa Romeo,18,DNF,0
14,NC,Emerson Fittipaldi,Fittipaldi Ford,0,DNF,0
7,NC,James Hunt,McLaren Ford,0,DNF,0
1,NC,Niki Lauda,Brabham Alfa Romeo,0,DNF,0
