,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:34.647,31
44,2,Lewis Hamilton,Mercedes,+0.115s,33
7,3,Kimi Räikkönen,Ferrari,+0.527s,30
5,4,Sebastian Vettel,Ferrari,+0.630s,26
77,5,Valtteri Bottas,Williams Mercedes,+0.633s,36
3,6,Daniel Ricciardo,Red Bull Racing Renault,+0.802s,27
13,7,Pastor Maldonado,Lotus Mercedes,+0.827s,34
12,8,Felipe Nasr,Sauber Ferrari,+1.146s,27
26,9,Daniil Kvyat,Red Bull Racing Renault,+1.236s,23
19,10,Felipe Massa,Williams Mercedes,+1.237s,35
9,11,Marcus Ericsson,Sauber Ferrari,+1.501s,34
14,12,Fernando Alonso,McLaren Honda,+1.544s,22
8,13,Romain Grosjean,Lotus Mercedes,+1.687s,31
55,14,Carlos Sainz,STR Renault,+1.824s,32
27,15,Nico Hulkenberg,Force India Mercedes,+2.158s,30
33,16,Max Verstappen,STR Renault,+2.270s,26
11,17,Sergio Perez,Force India Mercedes,+2.415s,33
28,18,Will Stevens,Marussia Ferrari,+4.484s,21
22,19,Jenson Button,McLaren Honda,+4.562s,15
98,20,Roberto Merhi,Marussia Ferrari,+5.945s,26
