,Position,Driver,Car,Time / Gap,Laps
7,1,Kimi Räikkönen,Ferrari,1:37.827,13
5,2,Sebastian Vettel,Ferrari,+0.202s,12
77,3,Valtteri Bottas,Williams Mercedes,+0.563s,23
55,4,Carlos Sainz,STR Renault,+0.620s,14
3,5,Daniel Ricciardo,Red Bull Racing Renault,+0.628s,17
33,6,Max Verstappen,STR Renault,+0.677s,22
14,7,Fernando Alonso,McLaren Honda,+0.771s,18
12,8,Felipe Nasr,Sauber Ferrari,+0.801s,17
26,9,Daniil Kvyat,Red Bull Racing Renault,+0.834s,17
19,10,Felipe Massa,Williams Mercedes,+0.963s,21
11,11,Sergio Perez,Force India Mercedes,+0.966s,15
13,12,Pastor Maldonado,Lotus Mercedes,+1.015s,23
27,13,Nico Hulkenberg,Force India Mercedes,+1.360s,20
30,14,Jolyon Palmer,Lotus Mercedes,+1.456s,31
6,15,Nico Rosberg,Mercedes,+1.466s,23
44,16,Lewis Hamilton,Mercedes,+1.705s,22
9,17,Marcus Ericsson,Sauber Ferrari,+1.707s,21
28,18,Will Stevens,Marussia Ferrari,+5.146s,12
98,19,Roberto Merhi,Marussia Ferrari,+6.438s,15
22,20,Jenson Button,McLaren Honda,,2
