,Position,Driver,Car,Time / Gap,Laps
0,1,Damon Hill,Williams Renault,1:45.497,18
5,2,Michael Schumacher,Benetton Ford,+0.333s,19
28,3,Gerhard Berger,Ferrari,+0.584s,14
2,4,David Coulthard,Williams Renault,+0.813s,18
27,5,Jean Alesi,Ferrari,+0.815s,16
30,6,Heinz-Harald Frentzen,Sauber Mercedes,+1.494s,19
14,7,Rubens Barrichello,Jordan Hart,+1.530s,15
15,8,Eddie Irvine,Jordan Hart,+1.641s,20
4,9,Mark Blundell,Tyrrell Yamaha,+1.907s,16
3,10,Ukyo Katayama,Tyrrell Yamaha,+2.021s,21
6,11,Jos Verstappen,Benetton Ford,+2.096s,18
11,12,Alessandro Zanardi,Lotus Mugen Honda,+2.484s,17
7,13,Mika Hakkinen,McLaren Peugeot,+2.598s,21
8,14,Martin Brundle,McLaren Peugeot,+2.771s,13
10,15,Gianni Morbidelli,Footwork Ford,+2.922s,18
29,16,Andrea de Cesaris,Sauber Mercedes,+3.002s,18
9,17,Christian Fittipaldi,Footwork Ford,+3.489s,14
23,18,Pierluigi Martini,Minardi Ford,+3.597s,12
20,19,Erik Comas,Larrousse Ford,+3.762s,18
19,20,Olivier Beretta,Larrousse Ford,+4.048s,14
26,21,Olivier Panis,Ligier Renault,+4.069s,20
24,22,Michele Alboreto,Minardi Ford,+4.117s,18
25,23,Eric Bernard,Ligier Renault,+4.238s,11
12,24,Johnny Herbert,Lotus Mugen Honda,+4.545s,12
31,25,David Brabham,Simtek Ford,+5.719s,15
32,26,Jean-Marc Gounon,Simtek Ford,+6.607s,7
34,27,Bertrand Gachot,Pacific Ilmor,+9.100s,11
33,28,Paul Belmondo,Pacific Ilmor,+10.259s,11
