,Position,Driver,Car,Time / Gap,Laps
27,1,Jean Alesi,Ferrari,1:44.354,20
2,2,David Coulthard,Williams Renault,+0.226s,23
0,3,Damon Hill,Williams Renault,+0.652s,21
28,4,Gerhard Berger,Ferrari,+0.716s,19
5,5,Michael Schumacher,Benetton Ford,+1.386s,22
3,6,Ukyo Katayama,Tyrrell Yamaha,+1.530s,21
14,7,Rubens Barrichello,Jordan Hart,+1.616s,14
8,8,Martin Brundle,McLaren Peugeot,+2.098s,23
7,9,Mika Hakkinen,McLaren Peugeot,+2.203s,22
4,10,Mark Blundell,Tyrrell Yamaha,+2.303s,16
15,11,Eddie Irvine,Jordan Hart,+2.310s,20
30,12,Heinz-Harald Frentzen,Sauber Mercedes,+2.540s,21
26,13,Olivier Panis,Ligier Renault,+2.574s,21
12,14,Johnny Herbert,Lotus Mugen Honda,+2.997s,17
9,15,Christian Fittipaldi,Footwork Ford,+3.134s,17
6,16,Jos Verstappen,Benetton Ford,+3.166s,19
25,17,Eric Bernard,Ligier Renault,+3.251s,23
23,18,Pierluigi Martini,Minardi Ford,+3.397s,23
11,19,Alessandro Zanardi,Lotus Mugen Honda,+3.720s,22
20,20,Erik Comas,Larrousse Ford,+4.438s,21
24,21,Michele Alboreto,Minardi Ford,+4.680s,21
10,22,Gianni Morbidelli,Footwork Ford,+5.018s,3
19,23,Olivier Beretta,Larrousse Ford,+5.174s,22
32,24,Jean-Marc Gounon,Simtek Ford,+5.177s,18
29,25,Andrea de Cesaris,Sauber Mercedes,+5.502s,8
31,26,David Brabham,Simtek Ford,+6.451s,12
33,27,Paul Belmondo,Pacific Ilmor,+7.854s,22
34,28,Bertrand Gachot,Pacific Ilmor,+8.069s,19
