,Position,Driver,Car,Laps,Time,Points
27,1,Ayrton Senna,McLaren Honda,44,1:26:31.997,9
1,2,Alain Prost,Ferrari,44,+3.550s,6
28,3,Gerhard Berger,McLaren Honda,44,+28.462s,4
19,4,Alessandro Nannini,Benetton Ford,44,+49.337s,3
20,5,Nelson Piquet,Benetton Ford,44,+89.650s,2
15,6,Mauricio Gugelmin,Leyton House Judd,44,+108.851s,1
16,7,Ivan Capelli,Leyton House Judd,43,+1 lap,0
4,8,Jean Alesi,Tyrrell Ford,43,+1 lap,0
29,9,Eric Bernard,Lola Lamborghini,43,+1 lap,0
10,10,Alex Caffi,Arrows Ford,43,+1 lap,0
11,11,Derek Warwick,Lotus Lamborghini,43,+1 lap,0
12,12,Martin Donnelly,Lotus Lamborghini,43,+1 lap,0
9,13,Michele Alboreto,Arrows Ford,43,+1 lap,0
25,14,Nicola Larini,Ligier Ford,42,+2 laps,0
23,15,Pierluigi Martini,Minardi Ford,42,+2 laps,0
14,16,Olivier Grouillard,Osella Ford,42,+2 laps,0
8,17,Stefano Modena,Brabham Judd,39,DNF,0
7,NC,David Brabham,Brabham Judd,36,DNF,0
22,NC,Andrea de Cesaris,Dallara Ford,27,DNF,0
5,NC,Thierry Boutsen,Williams Renault,21,DNF,0
2,NC,Nigel Mansell,Ferrari,19,DNF,0
6,NC,Riccardo Patrese,Williams Renault,18,DNF,0
21,NC,Emanuele Pirro,Dallara Ford,5,DNF,0
3,NC,Satoru Nakajima,Tyrrell Ford,4,DNF,0
