,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:24.279,27
6,2,Nico Rosberg,Mercedes,+0.021s,35
5,3,Sebastian Vettel,Ferrari,+0.759s,36
11,4,Sergio Perez,Force India Mercedes,+0.999s,34
27,5,Nico Hulkenberg,Force India Mercedes,+1.046s,43
7,6,Kimi Räikkönen,Ferrari,+1.101s,39
8,7,Romain Grosjean,Lotus Mercedes,+1.218s,41
13,8,Pastor Maldonado,Lotus Mercedes,+1.234s,41
77,9,Valtteri Bottas,Williams Mercedes,+1.368s,34
19,10,Felipe Massa,Williams Mercedes,+1.612s,31
12,11,Felipe Nasr,Sauber Ferrari,+1.835s,30
9,12,Marcus Ericsson,Sauber Ferrari,+1.854s,32
3,13,Daniel Ricciardo,Red Bull Racing Renault,+1.943s,27
33,14,Max Verstappen,STR Renault,+2.175s,38
55,15,Carlos Sainz,STR Renault,+2.362s,50
14,16,Fernando Alonso,McLaren Honda,+2.687s,31
28,17,Will Stevens,Marussia Ferrari,+3.922s,29
98,18,Roberto Merhi,Marussia Ferrari,+4.160s,27
22,19,Jenson Button,McLaren Honda,+4.192s,3
26,20,Daniil Kvyat,Red Bull Racing Renault,+4.444s,28
