,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:24.670,25
6,2,Nico Rosberg,Mercedes,+0.463s,22
5,3,Sebastian Vettel,Ferrari,+1.588s,17
27,4,Nico Hulkenberg,Force India Mercedes,+1.942s,19
11,5,Sergio Perez,Force India Mercedes,+2.060s,29
7,6,Kimi Räikkönen,Ferrari,+2.113s,16
3,7,Daniel Ricciardo,Red Bull Racing Renault,+2.252s,27
19,8,Felipe Massa,Williams Mercedes,+2.266s,22
77,9,Valtteri Bottas,Williams Mercedes,+2.405s,25
13,10,Pastor Maldonado,Lotus Mercedes,+2.448s,28
12,11,Felipe Nasr,Sauber Ferrari,+2.562s,21
26,12,Daniil Kvyat,Red Bull Racing Renault,+2.605s,29
9,13,Marcus Ericsson,Sauber Ferrari,+2.784s,17
33,14,Max Verstappen,STR Renault,+2.921s,27
30,15,Jolyon Palmer,Lotus Mercedes,+2.999s,28
55,16,Carlos Sainz,STR Renault,+3.237s,8
14,17,Fernando Alonso,McLaren Honda,+3.353s,11
22,18,Jenson Button,McLaren Honda,+3.753s,12
28,19,Will Stevens,Marussia Ferrari,+5.183s,22
98,20,Roberto Merhi,Marussia Ferrari,+5.241s,12
