,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:24.544,18
5,2,Sebastian Vettel,Ferrari,+0.264s,12
6,3,Nico Rosberg,Mercedes,+0.299s,19
77,4,Valtteri Bottas,Williams Mercedes,+0.402s,14
19,5,Felipe Massa,Williams Mercedes,+0.621s,14
13,6,Pastor Maldonado,Lotus Mercedes,+0.698s,11
7,7,Kimi Räikkönen,Ferrari,+0.700s,13
11,8,Sergio Perez,Force India Mercedes,+0.971s,14
9,9,Marcus Ericsson,Sauber Ferrari,+1.148s,17
8,10,Romain Grosjean,Lotus Mercedes,+1.203s,8
12,11,Felipe Nasr,Sauber Ferrari,+1.368s,17
27,12,Nico Hulkenberg,Force India Mercedes,+1.597s,13
14,13,Fernando Alonso,McLaren Honda,+2.088s,9
22,14,Jenson Button,McLaren Honda,+2.206s,14
28,15,Will Stevens,Marussia Ferrari,+3.579s,13
33,16,Max Verstappen,STR Renault,+3.671s,25
26,17,Daniil Kvyat,Red Bull Racing Renault,+4.047s,10
55,18,Carlos Sainz,STR Renault,+4.084s,23
98,19,Roberto Merhi,Marussia Ferrari,+4.573s,11
3,20,Daniel Ricciardo,Red Bull Racing Renault,+5.356s,7
