,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,53,1:18:00.688,25
5,2,Sebastian Vettel,Ferrari,53,+25.042s,18
19,3,Felipe Massa,Williams Mercedes,53,+47.635s,15
77,4,Valtteri Bottas,Williams Mercedes,53,+47.996s,12
7,5,Kimi Räikkönen,Ferrari,53,+68.860s,10
11,6,Sergio Perez,Force India Mercedes,53,+72.783s,8
27,7,Nico Hulkenberg,Force India Mercedes,52,+1 lap,6
3,8,Daniel Ricciardo,Red Bull Racing Renault,52,+1 lap,4
9,9,Marcus Ericsson,Sauber Ferrari,52,+1 lap,2
26,10,Daniil Kvyat,Red Bull Racing Renault,52,+1 lap,1
55,11,Carlos Sainz,STR Renault,52,+1 lap,0
33,12,Max Verstappen,STR Renault,52,+1 lap,0
12,13,Felipe Nasr,Sauber Ferrari,52,+1 lap,0
22,14,Jenson Button,McLaren Honda,52,+1 lap,0
28,15,Will Stevens,Marussia Ferrari,51,+2 laps,0
98,16,Roberto Merhi,Marussia Ferrari,51,+2 laps,0
6,17,Nico Rosberg,Mercedes,50,DNF,0
14,18,Fernando Alonso,McLaren Honda,47,DNF,0
8,NC,Romain Grosjean,Lotus Mercedes,1,DNF,0
13,NC,Pastor Maldonado,Lotus Mercedes,1,DNF,0
