,Position,Driver,Car,Time / Gap,Laps
1,1,Jenson Button,McLaren Mercedes,1:36.677,15
4,2,Nico Rosberg,Mercedes,+0.071s,17
2,3,Lewis Hamilton,McLaren Mercedes,+0.098s,19
3,4,Michael Schumacher,Mercedes,+0.832s,14
5,5,Sebastian Vettel,RBR Renault,+0.924s,20
11,6,Robert Kubica,Renault,+1.039s,17
12,7,Vitaly Petrov,Renault,+1.068s,25
6,8,Mark Webber,RBR Renault,+1.303s,17
14,9,Adrian Sutil,Force India Mercedes,+1.331s,13
7,10,Felipe Massa,Ferrari,+1.421s,19
17,11,Jaime Alguersuari,STR Ferrari,+1.484s,19
23,12,Kamui Kobayashi,Sauber Ferrari,+1.698s,21
22,13,Pedro de la Rosa,Sauber Ferrari,+1.744s,19
10,14,Nico Hulkenberg,Williams Cosworth,+1.892s,20
15,15,Paul di Resta,Force India Mercedes,+1.941s,26
9,16,Rubens Barrichello,Williams Cosworth,+2.001s,17
16,17,Sebastien Buemi,STR Ferrari,+3.262s,5
18,18,Jarno Trulli,Lotus Cosworth,+4.854s,22
19,19,Heikki Kovalainen,Lotus Cosworth,+5.102s,23
24,20,Timo Glock,Virgin Cosworth,+5.153s,19
25,21,Lucas di Grassi,Virgin Cosworth,+5.504s,27
21,22,Bruno Senna,HRT Cosworth,+7.198s,23
20,23,Karun Chandhok,HRT Cosworth,+7.272s,20
8,24,Fernando Alonso,Ferrari,,6
