,Position,Driver,Car,Time / Gap,Laps
2,1,Lewis Hamilton,McLaren Mercedes,1:35.217,26
4,2,Nico Rosberg,Mercedes,+0.248s,22
1,3,Jenson Button,McLaren Mercedes,+0.376s,26
3,4,Michael Schumacher,Mercedes,+0.385s,28
5,5,Sebastian Vettel,RBR Renault,+0.574s,30
6,6,Mark Webber,RBR Renault,+0.778s,29
14,7,Adrian Sutil,Force India Mercedes,+1.037s,31
17,8,Jaime Alguersuari,STR Ferrari,+1.160s,43
11,9,Robert Kubica,Renault,+1.172s,29
8,10,Fernando Alonso,Ferrari,+1.387s,33
7,11,Felipe Massa,Ferrari,+1.727s,36
12,12,Vitaly Petrov,Renault,+1.769s,27
22,13,Pedro de la Rosa,Sauber Ferrari,+2.204s,32
23,14,Kamui Kobayashi,Sauber Ferrari,+2.214s,33
9,15,Rubens Barrichello,Williams Cosworth,+2.440s,30
15,16,Vitantonio Liuzzi,Force India Mercedes,+2.587s,31
10,17,Nico Hulkenberg,Williams Cosworth,+2.650s,29
18,18,Jarno Trulli,Lotus Cosworth,+4.407s,35
19,19,Heikki Kovalainen,Lotus Cosworth,+4.730s,30
24,20,Timo Glock,Virgin Cosworth,+5.016s,27
20,21,Karun Chandhok,HRT Cosworth,+5.791s,32
25,22,Lucas di Grassi,Virgin Cosworth,+5.890s,28
21,23,Bruno Senna,HRT Cosworth,+6.128s,32
