,Position,Driver,Car,Time / Gap,Laps
6,1,Mark Webber,RBR Renault,1:35.323,16
2,2,Lewis Hamilton,McLaren Mercedes,+0.241s,12
5,3,Sebastian Vettel,RBR Renault,+0.368s,14
1,4,Jenson Button,McLaren Mercedes,+0.424s,14
8,5,Fernando Alonso,Ferrari,+0.534s,13
4,6,Nico Rosberg,Mercedes,+0.590s,12
3,7,Michael Schumacher,Mercedes,+0.939s,10
11,8,Robert Kubica,Renault,+1.020s,16
7,9,Felipe Massa,Ferrari,+1.093s,11
23,10,Kamui Kobayashi,Sauber Ferrari,+1.311s,16
17,11,Jaime Alguersuari,STR Ferrari,+1.556s,17
15,12,Vitantonio Liuzzi,Force India Mercedes,+1.708s,16
16,13,Sebastien Buemi,STR Ferrari,+1.869s,18
14,14,Adrian Sutil,Force India Mercedes,+1.917s,18
12,15,Vitaly Petrov,Renault,+2.016s,13
9,16,Rubens Barrichello,Williams Cosworth,+2.262s,13
22,17,Pedro de la Rosa,Sauber Ferrari,+2.341s,19
10,18,Nico Hulkenberg,Williams Cosworth,+2.461s,14
24,19,Timo Glock,Virgin Cosworth,+4.256s,15
19,20,Heikki Kovalainen,Lotus Cosworth,+4.293s,17
25,21,Lucas di Grassi,Virgin Cosworth,+4.426s,13
18,22,Jarno Trulli,Lotus Cosworth,+4.453s,16
21,23,Bruno Senna,HRT Cosworth,+4.993s,19
20,24,Karun Chandhok,HRT Cosworth,+5.818s,18
