,Position,Driver,Car,Time / Gap,Laps
26,1,Daniil Kvyat,Red Bull Racing Renault,1:48.277,6
6,2,Nico Rosberg,Mercedes,+0.023s,8
44,3,Lewis Hamilton,Mercedes,+0.576s,8
3,4,Daniel Ricciardo,Red Bull Racing Renault,+0.820s,10
5,5,Sebastian Vettel,Ferrari,+1.991s,19
7,6,Kimi Räikkönen,Ferrari,+2.042s,16
55,7,Carlos Sainz,STR Renault,+2.141s,6
33,8,Max Verstappen,STR Renault,+2.265s,5
12,9,Felipe Nasr,Sauber Ferrari,+2.691s,10
13,10,Pastor Maldonado,Lotus Mercedes,+3.280s,7
27,11,Nico Hulkenberg,Force India Mercedes,+3.397s,11
22,12,Jenson Button,McLaren Honda,+3.584s,9
9,13,Marcus Ericsson,Sauber Ferrari,+3.657s,12
11,14,Sergio Perez,Force India Mercedes,+3.793s,8
8,15,Romain Grosjean,Lotus Mercedes,+4.257s,6
19,16,Felipe Massa,Williams Mercedes,+4.488s,6
14,17,Fernando Alonso,McLaren Honda,+6.962s,10
28,18,Will Stevens,Marussia Ferrari,+9.782s,6
53,19,Alexander Rossi,Marussia Ferrari,+11.142s,7
