,Position,Driver,Car,Time / Gap,Laps
55,1,Carlos Sainz,STR Renault,1:49.434,10
26,2,Daniil Kvyat,Red Bull Racing Renault,+0.504s,7
6,3,Nico Rosberg,Mercedes,+0.643s,14
5,4,Sebastian Vettel,Ferrari,+1.085s,12
44,5,Lewis Hamilton,Mercedes,+1.288s,6
33,6,Max Verstappen,STR Renault,+1.506s,10
7,7,Kimi Räikkönen,Ferrari,+1.778s,15
19,8,Felipe Massa,Williams Mercedes,+2.854s,12
9,9,Marcus Ericsson,Sauber Ferrari,+4.386s,12
77,10,Valtteri Bottas,Williams Mercedes,+4.530s,14
12,11,Felipe Nasr,Sauber Ferrari,+4.579s,9
22,12,Jenson Button,McLaren Honda,+6.244s,6
3,13,Daniel Ricciardo,Red Bull Racing Renault,,1
27,14,Nico Hulkenberg,Force India Mercedes,,4
11,15,Sergio Perez,Force India Mercedes,,3
14,16,Fernando Alonso,McLaren Honda,,5
13,17,Pastor Maldonado,Lotus Mercedes,,1
30,18,Jolyon Palmer,Lotus Mercedes,,1
28,19,Will Stevens,Marussia Ferrari,,3
53,20,Alexander Rossi,Marussia Ferrari,,4
