,Position,Driver,Car,Time
6,1,Nico Rosberg,Mercedes,1:32.584
44,2,Lewis Hamilton,Mercedes,1:32.660
77,3,Valtteri Bottas,Williams Mercedes,1:33.024
5,4,Sebastian Vettel,Ferrari,1:33.245
19,5,Felipe Massa,Williams Mercedes,1:33.337
7,6,Kimi Räikkönen,Ferrari,1:33.347
3,7,Daniel Ricciardo,Red Bull Racing Renault,1:33.497
8,8,Romain Grosjean,Lotus Mercedes,1:33.967
11,9,Sergio Perez,Force India Mercedes,
55,10,Carlos Sainz,STR Renault,1:34.453
13,11,Pastor Maldonado,Lotus Mercedes,1:34.497
14,12,Fernando Alonso,McLaren Honda,1:34.785
27,13,Nico Hulkenberg,Force India Mercedes,1:34.390
22,14,Jenson Button,McLaren Honda,1:35.664
9,15,Marcus Ericsson,Sauber Ferrari,1:35.673
12,16,Felipe Nasr,Sauber Ferrari,1:35.760
33,17,Max Verstappen,STR Renault,
28,18,Will Stevens,Marussia Ferrari,1:38.783
53,19,Alexander Rossi,Marussia Ferrari,1:47.114
