,Position,Driver,Car,Time / Gap,Laps
28,1,Gerhard Berger,Ferrari,1:25.349,22
5,2,Michael Schumacher,Benetton Ford,+0.359s,23
0,3,Damon Hill,Williams Renault,+0.726s,20
27,4,Jean Alesi,Ferrari,+1.205s,19
15,5,Eddie Irvine,Jordan Hart,+1.528s,15
8,6,Martin Brundle,McLaren Peugeot,+1.655s,23
2,7,David Coulthard,Williams Renault,+1.705s,19
6,8,Jos Verstappen,Benetton Ford,+1.887s,23
3,9,Ukyo Katayama,Tyrrell Yamaha,+1.946s,19
14,10,Rubens Barrichello,Jordan Hart,+1.991s,19
4,11,Mark Blundell,Tyrrell Yamaha,+2.005s,23
23,12,Pierluigi Martini,Minardi Ford,+2.233s,23
24,13,Michele Alboreto,Minardi Ford,+2.473s,16
10,14,Gianni Morbidelli,Footwork Ford,+2.525s,18
29,15,Andrea de Cesaris,Sauber Mercedes,+2.702s,22
7,16,Mika Hakkinen,McLaren Peugeot,+3.026s,16
26,17,Olivier Panis,Ligier Renault,+3.049s,20
9,18,Christian Fittipaldi,Footwork Ford,+3.095s,21
30,19,Heinz-Harald Frentzen,Sauber Mercedes,+3.163s,15
11,20,Alessandro Zanardi,Lotus Mugen Honda,+3.309s,23
20,21,Erik Comas,Larrousse Ford,+3.357s,22
12,22,Johnny Herbert,Lotus Mugen Honda,+3.677s,23
19,23,Olivier Beretta,Larrousse Ford,+3.751s,23
25,24,Eric Bernard,Ligier Renault,+4.672s,17
32,25,Jean-Marc Gounon,Simtek Ford,+5.213s,20
31,26,David Brabham,Simtek Ford,+5.291s,13
34,27,Bertrand Gachot,Pacific Ilmor,+5.536s,23
33,28,Paul Belmondo,Pacific Ilmor,+6.954s,21
