,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:48.206,5
35,2,Alexander Wurz,McLaren Mercedes,+0.010s,18
6,3,Giancarlo Fisichella,Renault,+0.413s,6
38,4,Ricardo Zonta,Toyota,+1.239s,22
7,5,Mark Webber,Williams BMW,+1.486s,4
3,6,Jenson Button,BAR Honda,+1.684s,7
16,7,Jarno Trulli,Toyota,+2.336s,9
1,8,Michael Schumacher,Ferrari,+2.358s,4
17,9,Ralf Schumacher,Toyota,+2.614s,8
37,10,Vitantonio Liuzzi,RBR Cosworth,+2.745s,17
4,11,Takuma Sato,BAR Honda,+2.797s,7
2,12,Rubens Barrichello,Ferrari,+2.971s,5
11,13,Jacques Villeneuve,Sauber Petronas,+3.967s,7
12,14,Felipe Massa,Sauber Petronas,+4.030s,9
19,15,Narain Karthikeyan,Jordan Toyota,+4.942s,9
8,16,Antonio Pizzonia,Williams BMW,+5.329s,4
21,17,Christijan Albers,Minardi Cosworth,+5.601s,9
39,18,Nicolas Kiesa,Jordan Toyota,+6.231s,17
20,19,Robert Doornbos,Minardi Cosworth,+6.767s,8
18,20,Tiago Monteiro,Jordan Toyota,+6.968s,7
40,21,Enrico Toccacelo,Minardi Cosworth,+14.296s,5
14,22,David Coulthard,RBR Cosworth,,1
15,23,Christian Klien,RBR Cosworth,,1
