,Position,Driver,Car,Laps,Time,Points
9,1,Kimi Räikkönen,McLaren Mercedes,44,1:30:01.295,10
5,2,Fernando Alonso,Renault,44,+28.394s,8
3,3,Jenson Button,BAR Honda,44,+32.077s,6
7,4,Mark Webber,Williams BMW,44,+69.167s,5
2,5,Rubens Barrichello,Ferrari,44,+78.136s,4
11,6,Jacques Villeneuve,Sauber Petronas,44,+87.435s,3
17,7,Ralf Schumacher,Toyota,44,+87.574s,2
18,8,Tiago Monteiro,Jordan Toyota,43,+1 lap,1
15,9,Christian Klien,RBR Cosworth,43,+1 lap,0
12,10,Felipe Massa,Sauber Petronas,43,+1 lap,0
19,11,Narain Karthikeyan,Jordan Toyota,43,+1 lap,0
21,12,Christijan Albers,Minardi Cosworth,42,+2 laps,0
20,13,Robert Doornbos,Minardi Cosworth,41,+3 laps,0
10,14,Juan Pablo Montoya,McLaren Mercedes,40,DNF,0
8,15,Antonio Pizzonia,Williams BMW,39,DNF,0
16,NC,Jarno Trulli,Toyota,34,DNF,0
14,NC,David Coulthard,RBR Cosworth,18,DNF,0
1,NC,Michael Schumacher,Ferrari,13,DNF,0
4,NC,Takuma Sato,BAR Honda,13,DNF,0
6,NC,Giancarlo Fisichella,Renault,10,DNF,0
