,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,56,1:38:12.618,25
6,2,Nico Rosberg,Mercedes,56,+4.520s,18
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,56,+19.692s,15
5,4,Sebastian Vettel,Ferrari,56,+43.134s,12
14,5,Fernando Alonso,McLaren Honda,56,+93.953s,10
55,6,Carlos Sainz,Toro Rosso Ferrari,56,+96.124s,8
19,7,Felipe Massa,Williams Mercedes,55,+1 lap,6
11,8,Sergio Perez,Force India Mercedes,55,+1 lap,4
22,9,Jenson Button,McLaren Honda,55,+1 lap,2
8,10,Romain Grosjean,Haas Ferrari,55,+1 lap,1
26,11,Daniil Kvyat,Toro Rosso Ferrari,55,+1 lap,0
20,12,Kevin Magnussen,Renault,55,+1 lap,0
30,13,Jolyon Palmer,Renault,55,+1 lap,0
9,14,Marcus Ericsson,Sauber Ferrari,55,+1 lap,0
12,15,Felipe Nasr,Sauber Ferrari,55,+1 lap,0
77,16,Valtteri Bottas,Williams Mercedes,55,+1 lap,0
94,17,Pascal Wehrlein,MRT Mercedes,55,+1 lap,0
31,18,Esteban Ocon,MRT Mercedes,54,+2 laps,0
7,NC,Kimi Räikkönen,Ferrari,38,DNF,0
33,NC,Max Verstappen,Red Bull Racing TAG Heuer,28,DNF,0
21,NC,Esteban Gutierrez ,Haas Ferrari,16,DNF,0
27,NC,Nico Hulkenberg,Force India Mercedes,1,DNF,0
