,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:37.358,33
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.194s,33
44,3,Lewis Hamilton,Mercedes,+0.291s,32
5,4,Sebastian Vettel,Ferrari,+0.820s,35
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.900s,27
27,6,Nico Hulkenberg,Force India Mercedes,+1.150s,32
11,7,Sergio Perez,Force India Mercedes,+1.210s,31
22,8,Jenson Button,McLaren Honda,+1.355s,29
14,9,Fernando Alonso,McLaren Honda,+1.443s,30
7,10,Kimi Räikkönen,Ferrari,+1.507s,31
55,11,Carlos Sainz,Toro Rosso Ferrari,+1.613s,31
20,12,Kevin Magnussen,Renault,+1.801s,23
12,13,Felipe Nasr,Sauber Ferrari,+1.831s,28
77,14,Valtteri Bottas,Williams Mercedes,+1.839s,34
26,15,Daniil Kvyat,Toro Rosso Ferrari,+1.844s,36
19,16,Felipe Massa,Williams Mercedes,+1.923s,30
30,17,Jolyon Palmer,Renault,+2.097s,34
8,18,Romain Grosjean,Haas Ferrari,+2.196s,24
31,19,Esteban Ocon,MRT Mercedes,+2.728s,27
21,20,Esteban Gutierrez ,Haas Ferrari,+2.756s,26
9,21,Marcus Ericsson,Sauber Ferrari,+2.861s,28
94,22,Pascal Wehrlein,MRT Mercedes,+3.773s,31
