,Position,Driver,Car,Time / Gap,Laps
3,1,David Coulthard,McLaren Mercedes,1:31.886,35
1,2,Michael Schumacher,Ferrari,+0.155s,38
4,3,Kimi Räikkönen,McLaren Mercedes,+0.412s,31
2,4,Rubens Barrichello,Ferrari,+1.083s,39
6,5,Juan Pablo Montoya,Williams BMW,+1.236s,35
5,6,Ralf Schumacher,Williams BMW,+1.293s,39
14,7,Jarno Trulli,Renault,+1.640s,41
15,8,Jenson Button,Renault,+1.822s,46
24,9,Mika Salo,Toyota,+1.829s,35
12,10,Olivier Panis,BAR Honda,+2.035s,54
7,11,Nick Heidfeld,Sauber Petronas,+2.077s,45
10,12,Takuma Sato,Jordan Honda,+2.250s,32
20,13,Heinz-Harald Frentzen,Arrows Cosworth,+2.429s,35
17,14,Pedro de la Rosa,Jaguar Cosworth,+2.436s,46
11,15,Jacques Villeneuve,BAR Honda,+2.636s,39
8,16,Felipe Massa,Sauber Petronas,+2.794s,50
9,17,Giancarlo Fisichella,Jordan Honda,+2.869s,34
25,18,Allan McNish,Toyota,+3.055s,38
21,19,Enrique Bernoldi,Arrows Cosworth,+3.374s,26
23,20,Mark Webber,Minardi Asiatech,+3.486s,30
16,21,Eddie Irvine,Jaguar Cosworth,+3.693s,41
22,22,Alex Yoong,Minardi Asiatech,+5.617s,36
