,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:30.658,22
4,2,Kimi Räikkönen,McLaren Mercedes,+0.518s,25
2,3,Rubens Barrichello,Ferrari,+0.674s,20
7,4,Nick Heidfeld,Sauber Petronas,+0.764s,22
5,5,Ralf Schumacher,Williams BMW,+1.027s,34
24,6,Mika Salo,Toyota,+1.145s,32
3,7,David Coulthard,McLaren Mercedes,+1.153s,24
6,8,Juan Pablo Montoya,Williams BMW,+1.175s,37
14,9,Jarno Trulli,Renault,+1.754s,27
15,10,Jenson Button,Renault,+2.040s,26
8,11,Felipe Massa,Sauber Petronas,+2.057s,22
25,12,Allan McNish,Toyota,+2.205s,30
10,13,Takuma Sato,Jordan Honda,+2.359s,31
23,14,Mark Webber,Minardi Asiatech,+2.488s,26
16,15,Eddie Irvine,Jaguar Cosworth,+2.499s,22
9,16,Giancarlo Fisichella,Jordan Honda,+2.509s,23
12,17,Olivier Panis,BAR Honda,+2.544s,22
20,18,Heinz-Harald Frentzen,Arrows Cosworth,+3.010s,26
11,19,Jacques Villeneuve,BAR Honda,+3.023s,24
21,20,Enrique Bernoldi,Arrows Cosworth,+3.219s,24
22,21,Alex Yoong,Minardi Asiatech,+4.358s,33
17,22,Pedro de la Rosa,Jaguar Cosworth,+5.078s,6
