,Position,Driver,Car,Laps,Time,Points
18,1,Juan Manuel Fangio,Mercedes-Benz,22,3:45:45.800,8
1,2,Mike Hawthorn,Ferrari,22,+96.500s,3
2,3,Maurice  Trintignant,Ferrari,22,+308.600s,4
19,4,Karl Kling,Mercedes-Benz,22,+366.500s,4
7,5,Sergio Mantovani,Maserati,22,+530.500s,2
4,6,Piero  Taruffi,Ferrari,21,+1 lap,0
15,7,Harry Schell,Maserati,21,+1 lap,0
25,8,Louis  Rosier,Ferrari,21,+1 lap,0
24,9,Robert  Manzon,Ferrari,20,+2 laps,0
9,10,Jean Behra,Gordini,20,+2 laps,0
14,NC,Prince Bira,Maserati,18,DNF,0
21,NC,Hermann Lang,Mercedes-Benz,10,DNF,0
11,NC,Clemar Bucci,Gordini,8,DNF,0
22,NC,Theo Helfrich,Klenk BMW,8,DNF,0
20,NC,Hans  Herrmann,Mercedes-Benz,7,DNF,0
10,NC,Paul Frere,Gordini,4,DNF,0
3,NC,Mike Hawthorn,Ferrari,3,DNF,0
8,NC,Roberto Mieres,Maserati,2,DNF,0
16,NC,Stirling Moss,Maserati,1,DNF,0
12,NC,Andre Pilette,Gordini,0,DNF,0
